TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
PAX5,BCL2,Repression,22105368
PAX5,TP53,Activation,22105368
PAX5,TP53,Repression,8521821
PAX8,E2F1,Activation,21602887
PAX8,TP53,Repression,8521821
PER1,BAX,Repression,19675098
PER1,BCL2,Activation,19675098
PGR,BCL2,Activation,17785366
PGR,BCL2,Unknown,9306964
PGR,DUSP1,Activation,22020934
PGR,E2F1,Activation,20123965
PGR,PTGS2,Repression,18483177
PIAS2,AR,Activation,11117529
PML,BAX,Activation,16007146
PML,TP53,Unknown,12837275
POLR1A,E2F1,Repression,21878508
POU2F1,AR,Unknown,21387309
PPARA,IL6,Unknown,15001458
PPARA,MMP9,Repression,21840940
PPARA,PTGS2,Activation,11412039
PPARD,ANG,Repression,17511960
PPARD,ANGPTL4,Repression,15190076
PPARD,CAT,Activation,18048767
PPARD,HSD11B2,Repression,15591138
PPARD,LPL,Activation,10634806
PPARD,PDK4,Activation,15955060
PPARD,SAT1,Activation,14506281
PPARD,SOD1,Activation,18048767
PPARD,TIMP1,Activation,17511960
PPARD,TXN,Activation,18048767
PPARG,BCL2,Activation,15067355
PPARG,BCL2,Repression,14960510
PPARG,CAT,Unknown,20075562
PPARG,MMP9,Repression,20021931
PPARG,PTGS2,Activation,11412039
PPARG,PTGS2,Repression,14555539;16506021
PPARG,PTGS2,Unknown,10827178;11278336
PPARG,TP53,Activation,14960510;16887883
PPARGC1A,ALDOB,Activation,16891307
PPARGC1A,APOA5,Activation,16891307
PPARGC1A,APOC3,Activation,16891307
PPARGC1A,CYP2C9,Unknown,16882880
PPARGC1A,CYP7A1,Activation,16891307
PPARGC1A,MFN2,Activation,17828388
PPARGC1A,MLYCD,Unknown,16434556
PPARGC1A,OTC,Activation,16891307
PPARGC1A,PCK2,Activation,16891307
PURA,AR,Repression,18413735;19790234
RARA,MAOB,Unknown,19401466
RB1,E2F1,Repression,12460790;1534305;21602887;9326598;9400991;9671466
RB1,E2F1,Unknown,11939591;8575214
RB1,IGF1,Unknown,18281476
RBPJ,IL6,Activation,10329846
RBPJ,IL6,Unknown,9516466
REL,IL6,Repression,1372388
RELA,AR,Repression,14715080;15517885
RELA,AR,Unknown,16619263
RELA,BAX,Repression,18158998
RELA,BAX,Unknown,20056115
RELA,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
RELA,BCL2,Repression,15120608;18031796;18566231
RELA,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
RELA,E2F1,Unknown,16725311
RELA,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226
RELA,IL6,Repression,15517885
RELA,IL6,Unknown,10542237;10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;19966855;20457835;8752656;9516466
RELA,MMP9,Activation,10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21238464;21963718
RELA,MMP9,Repression,15086314;15605368;18566231
RELA,MMP9,Unknown,11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762
RELA,NOS3,Activation,17081374
RELA,PPARD,Repression,14708613
RELA,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
RELA,PTGS2,Repression,12622742;15517885
RELA,PTGS2,Unknown,12067569;12349897;12871860;14645117;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
RELA,SIRT1,Activation,20617556
RELA,TBP,Activation,7706261
RELA,TBP,Unknown,9023117
RELA,TP53,Unknown,10348347;11032029;15155458
REST,AR,Unknown,24163104
REST,AVP,Activation,12220737
REST,BDNF,Repression,18075316;18518926
REST,CACNA1H,Unknown,22431737
REST,CARTPT,Repression,18485095
REST,CD59,Repression,20421646
REST,CHGA,Unknown,19118055
REST,CHGB,Unknown,19118055
REST,DGCR5,Repression,19050060
REST,DYRK1A,Unknown,21252229
REST,GABRB3,Unknown,22765836
REST,GJD2,Repression,14565956
REST,GLRA1,Activation,12944912
REST,GRIN1,Repression,10640675
REST,GRIN1,Unknown,12887696;15950782
REST,KCNN4,Repression,16209944
REST,KCNQ2,Repression,20926649
REST,KCNQ3,Repression,20926649
REST,LIN28A,Repression,22532168
REST,NRP1,Repression,16330548
REST,OPRM1,Repression,15322094;19913583
REST,PCSK1,Unknown,19118055
REST,PENK,Repression,21832040
REST,SCG3,Unknown,19118055
REST,STAT1,Repression,23598529
REST,SYN1,Unknown,21693630
REST,TAC1,Repression,12220737;19246391
REST,TAC3,Unknown,19539370
REST,TH,Activation,16764822
REST,TH,Repression,16764822
REST,TPH2,Activation,17613521
REST,TUBB3,Repression,22684772
REST,TUBB3,Unknown,22159867
REST,VGF,Unknown,19118055
REST,VIP,Unknown,15009665
RORA,E2F1,Unknown,24891616
RUNX2,AR,Unknown,24648349
RUNX3,MMP9,Repression,21128246
RUVBL1,TP53,Repression,21617703
SATB1,BCL2,Activation,20564216
SATB1,BCL2,Unknown,21310710
SETBP1,PTGS2,Repression,18419541
SIM2,BCL2,Repression,21729534
SIN3A,E2F1,Repression,16254079
SIRT1,ABCB1,Activation,20713551
SIRT1,ACAN,Activation,21337390
SIRT1,ADAMTS5,Repression,21337390
SIRT1,BCL11A,Repression,15639232
SIRT1,CCAR2,Repression,23892437
SIRT1,CCND1,Repression,21474819
SIRT1,CDH1,Repression,21640770;22249256
SIRT1,CDKN1A,Repression,15130752;21719763;23474493
SIRT1,CFH,Repression,17558024
SIRT1,CFLAR,Activation,22483777
SIRT1,COL10A1,Repression,21337390
SIRT1,COL1A2,Repression,23079621
SIRT1,CTNNB1,Repression,22245592
SIRT1,DLL4,Repression,20631301
SIRT1,EGLN1,Repression,22245592
SIRT1,ESRRG,Activation,19690166
SIRT1,EZH2,Repression,21703114
SIRT1,FOXO3,Repression,17558024;21841822
SIRT1,FOXP3,Unknown,21533107
SIRT1,HBE1,Repression,22328728
SIRT1,HIC1,Unknown,22510409
SIRT1,HIF1A,Activation,22245592
SIRT1,HSF1,Activation,23349863
SIRT1,HSF1,Unknown,19229036
SIRT1,HSPA4,Unknown,23349863
SIRT1,HYOU1,Activation,22564731
SIRT1,ICAM1,Repression,23238746
SIRT1,IL1B,Unknown,21245135
SIRT1,LIN28A,Unknown,24631505
SIRT1,MCL1,Activation,22483777
SIRT1,MMP9,Repression,19376817;21474819
SIRT1,MYC,Repression,22245592;22483777
SIRT1,NBN,Activation,18692496
SIRT1,NDRG1,Unknown,16314423
SIRT1,NOTCH1,Repression,23028940
SIRT1,NQO1,Repression,20623181
SIRT1,PAX6,Repression,20631301
SIRT1,PER1,Activation,22149272
SIRT1,PPARG,Repression,15850715
SIRT1,SELE,Unknown,21810449
SIRT1,SHC1,Unknown,21778425
SIRT1,TBX3,Repression,20631301
SIRT1,TERT,Unknown,24416313
SIRT1,TNF,Unknown,21245135
SIRT1,TNFRSF10B,Repression,22483777
SIRT1,TP53,Activation,23661372
SIRT1,TP53,Repression,15130752;15632193
SIRT1,TP73,Unknown,19188449
SIRT1,WRN,Repression,17996922
SIRT1,XPC,Repression,21149730
SMAD2,BCL2,Unknown,24739390
SMAD3,EPO,Unknown,14741200
SMAD3,MMP9,Repression,15086314
SMAD4,BCL2,Unknown,24739390
SMAD4,EPO,Unknown,14741200
SNAI2,MMP9,Activation,22074556
SOX10,MBP,Unknown,11734543
SOX6,TP53,Activation,21084391
SOX9,AR,Activation,17234760
SP1,APOE,Unknown,11229886
SP1,AR,Activation,15661808;18430409
SP1,AR,Unknown,10773882
SP1,BAX,Unknown,11278953
SP1,BCL2,Unknown,10542244
SP1,CAT,Unknown,11479230
SP1,CREB1,Unknown,17937658
SP1,E2F1,Unknown,10446910
SP1,EPO,Activation,14741200
SP1,HTT,Activation,22399227
SP1,IL6,Activation,18502099
SP1,LEP,Activation,18559540
SP1,MAOB,Unknown,11259630;20980443
SP1,MMP9,Activation,19616522;21963718
SP1,MMP9,Unknown,11060311;18357389;7860222
SP1,NOS3,Activation,10713142;12270858;18624763
SP1,NOS3,Unknown,15722551
SP1,NPY,Unknown,2376581
SP1,PTGS2,Activation,15767339
SP1,PTGS2,Repression,15767339
SP1,SIRT1,Unknown,23843607
SP1,SLC29A1,Repression,18064606
SP1,SOD1,Activation,8921911;9867871
SP1,SOD1,Repression,11724400
SP2,MMP9,Repression,17071613
SP3,MAOB,Unknown,11259630
SP3,NOS3,Activation,14555463
SP4,MAOB,Activation,11259630
SPDEF,MMP9,Repression,20550708;22761428
SREBF1,AR,Unknown,20071336
SRF,CREB1,Repression,1531519
SRF,MMP9,Unknown,19724058
SSB,HAP1,Repression,11781104
STAT1,BAX,Unknown,17346710
STAT1,IL6,Repression,18616672
STAT1,MMP9,Repression,19965686
STAT1,PTGS2,Activation,12586443
STAT1,PTGS2,Unknown,10433370;16685393
STAT1,TP53,Activation,14602726
STAT1,TP53,Unknown,24655378
STAT2,PTGS2,Activation,12586443
STAT2,RCAN1,Unknown,22426484
STAT3,AR,Unknown,23906537
STAT3,BCL2,Activation,15184887;15805299;18839277;19926637;21435102;22504301
STAT3,BCL2,Repression,22313388
STAT3,BCL2,Unknown,18320073;20043094;20446017;21172343;21344490;21385902
STAT3,FAAH,Activation,12556536
STAT3,IL6,Activation,10391682;18765795;20930550;22547075;22927445
STAT3,IL6,Repression,18616672
STAT3,IL6,Unknown,22105366;22363173
STAT3,LEP,Activation,18242580;19492417
STAT3,MMP9,Repression,20067773
STAT3,PTGS2,Activation,20145033
STAT3,PTGS2,Unknown,21172343
STAT3,TP53,Unknown,20043094
STAT5B,IGF1,Activation,22419735
STAT6,CNR1,Activation,18156315
STAT6,DUSP1,Unknown,18342537
STAT6,PTGS2,Activation,17237818
TAF1,AR,Activation,20181722
TAF1,TBP,Unknown,16858867
TBP,APP,Unknown,8015372
TBP,BCL2,Repression,11313951
TBP,BDKRB1,Unknown,15705059
TBP,CCNB1,Unknown,17098936
TBP,CDKN1A,Unknown,17996705
TBP,CRP,Unknown,18684932
TBP,E2F1,Unknown,9400991
TBP,FOS,Activation,15767669
TBP,FUS,Repression,19841068
TBP,IGFBP4,Unknown,11058964
TBP,IL6,Repression,9209275
TBP,LIN28B,Activation,23494474
TBP,MYC,Unknown,7880838;9797456
TBP,NF1,Repression,15767669
TBP,PPBP,Unknown,7958954
TBR1,RELN,Unknown,19165920
TCF4,BCL2,Unknown,23671559
TCF7L2,PTGS2,Unknown,11396184
TEF,ALB,Activation,8617210
TFAP2A,BCL2,Repression,16533807
TFAP2A,HTT,Unknown,11483245
TFAP2A,MMP9,Activation,17224907
TFAP2A,MMP9,Repression,17224907
TFAP2A,PTGS2,Unknown,16423197
TFAP2B,DRD1,Unknown,10640692
TFDP1,TP53,Repression,8557038
TFDP3,E2F1,Unknown,23212661
TP53,ABCB1,Repression,10029407
TP53,ABCB1,Unknown,18234965
TP53,AFP,Repression,14522900
TP53,AKT1,Repression,12485897
TP53,ALKBH2,Unknown,20661249
TP53,ALOX5,Unknown,17018618
TP53,ANKRD1,Unknown,20599664
TP53,ANTXR1,Unknown,11711532
TP53,APAF1,Unknown,11896574;15972851
TP53,APCS,Activation,15378026
TP53,AQP3,Unknown,11231003
TP53,ATF3,Activation,12372430
TP53,ADGRB1,Unknown,11875720
TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
TP53,BAX,Unknown,10559267;11278953;12851404;15988033;19067706;21859835
TP53,BBC3,Activation,17280505
TP53,BBC3,Unknown,11572983;15988033;18755897;22763818
TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137
TP53,BCL2,Unknown,21859835
TP53,BCL2L1,Activation,9000137
TP53,BCL2L1,Repression,18172861
TP53,BCL3,Repression,12808109
TP53,BDKRB2,Activation,15632413
TP53,BGLAP,Activation,21964930
TP53,BIRC5,Repression,17124180
TP53,BIRC5,Unknown,19067706
TP53,BRCA1,Repression,9619832
TP53,BRCA1,Unknown,21742769
TP53,BRCA2,Repression,18765668;9619832
TP53,BTG2,Unknown,16581545
TP53,BTG3,Unknown,18590053
TP53,BTS1,Unknown,9030974
TP53,CABLES1,Unknown,11706030
TP53,CARM1,Unknown,20462455
TP53,CASP1,Unknown,11278253
TP53,CASP3,Unknown,21859835
TP53,CAV1,Activation,10684646
TP53,CCNA1,Unknown,17530187
TP53,CCNA2,Unknown,8270002
TP53,CCNB1,Repression,11892838
TP53,CCNB2,Repression,12889596
TP53,CCND1,Repression,12808109
TP53,CD82,Activation,9736732
TP53,CDK1,Repression,12889596
TP53,CDK1,Unknown,19067706
TP53,CDK2,Repression,12732645
TP53,CDK4,Unknown,17530187
TP53,CDKN1A,Activation,10101800;10327058;10499591;10522058;10566557;10597242;11444825;11892838;12665570;12889596;12902982;14522900;15851483;15882981;15897882;17280505;18172861;18645021;19501055;19713748;20673369;21084835;21245169;21557991;22532570;22732402;7753560;9916993
TP53,CDKN1A,Repression,15208672;16970927;17344317
TP53,CDKN1A,Unknown,10559267;10910098;12007564;12420214;12851404;15509808;15539944;15856024;15988033;16103882;16434701;16540664;16557594;16581545;17996705;18225552;18755897;19067706;19954840;20036872;20190809;20531308;21858218;21900401
TP53,CDKN1B,Unknown,15988033
TP53,CHEK1,Repression,15016801
TP53,CHEK1,Unknown,11152453
TP53,CHEK2,Repression,10531348
TP53,CHUK,Repression,15469934
TP53,CKM,Activation,8389468
TP53,CRYAB,Activation,21556774
TP53,CTNNB1,Repression,19411072
TP53,CTSD,Activation,10029407
TP53,CYFIP2,Unknown,15856024
TP53,DDB1,Activation,16357511
TP53,DDB1,Repression,19382146
TP53,DDB2,Activation,16357511
TP53,DDB2,Unknown,12771027;12967652;15856024;15927209;22336944
TP53,DKK1,Unknown,15229249
TP53,DNMT1,Activation,20570896
TP53,DNMT1,Repression,20570896;21478913
TP53,DNMT1,Unknown,18555750
TP53,DUSP1,Activation,12890671;15611668
TP53,E2F1,Repression,8557038
TP53,E2F3,Repression,20428827
TP53,E2F7,Activation,22802528
TP53,EGFR,Activation,10029407
TP53,EGR1,Unknown,16990849
TP53,ELF4,Unknown,20805247
TP53,EPHA2,Activation,11641774
TP53,ESR1,Unknown,21655924
TP53,EZH2,Activation,15208672
TP53,EZH2,Repression,15208672;21165554
TP53,FAS,Activation,10101800;11313989
TP53,FAS,Unknown,16317104
TP53,FDXR,Unknown,12370809
TP53,FGF2,Repression,10029407
TP53,FLT1,Activation,16432214
TP53,FLT1,Unknown,1724219e
TP53,FOXM1,Repression,21518729
TP53,FOXO3,Unknown,19299143
TP53,FRMD5,Unknown,19139068
TP53,FUS,Unknown,12364590
TP53,GADD45A,Activation,10566557
TP53,GADD45A,Repression,17344317;18350249
TP53,GADD45A,Unknown,10327059;12007564;15031557;16581545;18225552
TP53,GC,Unknown,8642300
TP53,GDF15,Activation,10618379
TP53,GDF15,Unknown,10777512
TP53,GLI2,Unknown,18813803
TP53,GML,Activation,10717525
TP53,GPNMB,Unknown,15684612
TP53,GSTP1,Activation,18505928
TP53,HIPK2,Activation,11740489
TP53,HNF4A,Repression,16895524
TP53,HRAS,Unknown,11127813
TP53,HSF1,Unknown,20180806
TP53,HSP90AB1,Repression,15284248
TP53,ID1,Unknown,16557594
TP53,ID2,Unknown,16557594
TP53,IER3,Unknown,12360408
TP53,IFI16,Activation,18974396
TP53,IFI16,Unknown,11146555
TP53,IGF1R,Repression,12444079;17097318
TP53,IGF1R,Unknown,11001824;17600529
TP53,IGFBP3,Activation,10101800
TP53,ING1,Unknown,16465410
TP53,IPO7,Repression,22284678
TP53,KLF2,Repression,23202365
TP53,MAD1L1,Repression,12876282
TP53,MAP4,Repression,19411072
TP53,MCL1,Repression,19411072
TP53,MCM7,Repression,15899946
TP53,MDM2,Activation,10566557;10718212;12902982;15851483;20837136;22223137;22532570;9645455;9858609
TP53,MDM2,Unknown,10469568;12851404;14532965;15856024;18566224;18583933;20036872;22180176;9071998
TP53,MDM4,Unknown,20036872;20372076
TP53,MET,Repression,21831840
TP53,MGMT,Repression,17564708;19846904
TP53,MGMT,Unknown,20525765
TP53,MKI67,Unknown,14675138
TP53,MMP1,Repression,15108353
TP53,MMP2,Activation,10029407;11792711;9343394
TP53,MMP2,Unknown,19853299;19939245
TP53,MUC2,Activation,12374798
TP53,MYC,Repression,19411072
TP53,MYC,Unknown,19202062
TP53,NFKB1,Unknown,15988033
TP53,NKX3-1,Repression,17202838
TP53,NLRC4,Activation,15580302
TP53,NME1,Unknown,12669312
TP53,OGG1,Activation,16293709
TP53,PAX5,Activation,21319196
TP53,PDGFRB,Activation,18697203
TP53,PERP,Repression,17344317
TP53,PERP,Unknown,15856024
TP53,PIAS3,Repression,11877452
TP53,PLAGL1,Unknown,11896574
TP53,PLK1,Unknown,24076372
TP53,PLK3,Unknown,16581545
TP53,PMAIP1,Activation,14695212
TP53,PMAIP1,Unknown,15856024
TP53,PML,Activation,14992722
TP53,POLD1,Unknown,11375983
TP53,PPARGC1A,Unknown,19139068
TP53,PTPA,Repression,10787423
TP53,PRC1,Repression,12889596
TP53,PRG3,Unknown,12135761
TP53,PRKAB1,Unknown,12771025
TP53,PTEN,Repression,17344317
TP53,PTEN,Unknown,11545734
TP53,PTPN13,Unknown,11696979
TP53,PTTG1,Activation,12355087
TP53,PTTG1,Repression,15016801
TP53,RAD51B,Unknown,9878257
TP53,RASSF1,Repression,21364923
TP53,RB1,Unknown,8119988
TP53,RECQL4,Activation,15674334
TP53,REEP5,Repression,8557038
TP53,RELA,Unknown,15988033
TP53,RRM2B,Unknown,10716435;15856024
TP53,S100B,Activation,15178678
TP53,SFN,Activation,10101800
TP53,SIAH1,Unknown,20421190
TP53,SIVA1,Activation,15105421
TP53,SIVA1,Activation,15105421
TP53,SLC2A1,Repression,22483234
TP53,SLC6A6,Repression,16734743
TP53,SMAD3,Unknown,21900401
TP53,SSTR2,Repression,14695784
TP53,STAT1,Unknown,12364590
TP53,STAT3,Repression,11809683
TP53,TBXAS1,Repression,14586398
TP53,TCEAL1,Unknown,20421190
TP53,TCF7L2,Repression,14990988
TP53,TERT,Repression,10778946;18754863
TP53,THBS1,Activation,10029407;10101800
TP53,THBS1,Unknown,19826414
TP53,TNFRSF10A,Activation,11313989
TP53,TNFRSF10B,Activation,10101800;11313989;11756185
TP53,TNFRSF10B,Unknown,10810622;19351839
TP53,TP53,Activation,22532570
TP53,TP53,Unknown,11032029;16990849
TP53,TP53I3,Activation,10101800;14695213
TP53,TP53I3,Unknown,12851404
TP53,TP73,Unknown,11238924;16990849
TP53,TRIM22,Activation,15064739
TP53,TYMS,Repression,21351099
TP53,UHRF1,Repression,18220474;19501055
TP53,UHRF1BP1,Activation,18220474
TP53,VCAN,Activation,12438652
TP53,VEGFA,Activation,16684540
TP53,VEGFA,Repression,11559575
TP53,WRN,Repression,11427532
TP53,XPC,Unknown,12771027;12967652;15927209;16357511;22336944
TP53,XPO1,Repression,22284678
TP63,BAX,Activation,16007146
TP73,BAX,Unknown,19067706
TP73,E2F1,Unknown,19363520
TRIM16,E2F1,Repression,20729920
TWIST1,BCL2,Unknown,23095743
URI1,AR,Repression,21730289
USF1,PTGS2,Repression,18817855
USF2,PTGS2,Unknown,12057991
VDR,IL6,Repression,11050002
VHL,AR,Activation,23961993
VHL,TP53,Unknown,22071692
WHSC1,AR,Unknown,19481544
WT1,AR,Repression,11299720
WT1,BCL2,Unknown,12644474
WT1,IGF1,Repression,9076342
WWTR1,BAX,Activation,22470139
XBP1,IL6,Unknown,16931790
YBX1,AR,Unknown,21652770
YBX1,E2F1,Unknown,22205655
YEATS4,TP53,Repression,18214854
YY1,TP53,Activation,10634504;8816507
YY1,TP53,Repression,10787423
YY1,TP53,Unknown,10505791
ZBTB16,BCL2,Repression,14769944
ZBTB2,TP53,Repression,19380588
ZBTB7A,SLC2A3,Repression,25184678
ZEB1,AR,Unknown,19921427;22391641
ZFP36,IL6,Repression,21656745
ZMYND11,IL6,Activation,19379743
ZNF300,IL6,Activation,21777376
ZNF335,REST,Unknown,23178126
ZNRD1,BCL2,Activation,16373708;16609701
