TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
KLF6,DAPK2,Activation,18521079
KLF6,IGF1R,Unknown,15131018
KLF6,MMP9,Repression,17071613;22211962
KLF6,NOS2,Activation,12590140
KLF6,NOS2,Unknown,23831683
KLF6,PSG5,Activation,21799854;23418492
KLF6,PSG5,Unknown,9083102
KLF6,TXNIP,Unknown,19808645
LMX1B,CD2AP,Unknown,11956244
LMX1B,TCF3,Activation,10767331
MBD2,ALOX5,Unknown,19781662
MBD2,ADGRB1,Unknown,21724586
MBD2,DAPK1,Unknown,21693597
MBD2,GSTP1,Repression,11960994;12543808;19856314
MBD2,GSTP1,Unknown,11406558
MBD2,POU5F1,Unknown,22867868
MED1,AR,Unknown,22102282
MED1,VDR,Unknown,17229570
MEF2C,CDKL5,Unknown,20513142
MEF2C,NR4A1,Repression,18079734
MEF2C,SOST,Repression,17696759
MEF2C,VEGFA,Unknown,18450586
MEF2D,ATM,Unknown,24672010
MEF2D,CD14,Activation,12213324
MEF2D,SOST,Repression,17696759
MSC,IFNG,Activation,19561533
MSC,IL10,Activation,19561533
MSC,IL2RA,Activation,19561533
MSC,LTA,Repression,15052269
MSC,MMP2,Activation,18279606
MTA1,ARNTL,Activation,24089055
MTA1,BCL2L1,Activation,11948399
MTA1,CDKN2A,Activation,21555589
MTA1,EGFR,Activation,11948399
MTA1,ESR1,Repression,24413532
MTA1,ESR1,Unknown,11146623
MTA1,HDAC1,Unknown,23791785
MTA1,MMP9,Unknown,12431981
MTA1,MYC,Unknown,12431981
MTA1,NOS2,Activation,20022949
MTA1,PTEN,Repression,22700976
MYC,AXIN2,Unknown,24299953
MYC,BCL2,Unknown,18809243
MYC,BMI1,Activation,21856782
MYC,CD38,Activation,11519042
MYC,CDK6,Activation,22395148
MYC,CDKN1A,Activation,16738884
MYC,CDKN1A,Repression,12553001;19150257;21042278;22371483;23804320
MYC,CDKN1A,Unknown,15757889;17885207
MYC,CXCR4,Activation,10229837
MYC,CYP3A4,Unknown,14575816
MYC,FASLG,Activation,12655294
MYC,FASLG,Unknown,10734130;14563113
MYC,FMR1,Unknown,9328468
MYC,HDAC2,Activation,20697349
MYC,HLA-A,Activation,8206526
MYC,HLA-B,Activation,8206526
MYC,HLA-C,Activation,8206526
MYC,HNRNPA1,Activation,20010808
MYC,HSPA4,Unknown,1562593
MYC,IL6,Unknown,19259613
MYC,MAPK1,Unknown,21933022
MYC,MME,Activation,11519042
MYC,MTDH,Unknown,17088530
MYC,NDRG1,Repression,11936845
MYC,NDRG1,Unknown,21976667
MYC,NFE2,Repression,18838534
MYC,PCNA,Unknown,18809243
MYC,PGK1,Unknown,18809243
MYC,PRDX3,Activation,12011429
MYC,PTBP1,Activation,20010808
MYC,SART3,Unknown,21447833
MYC,SHMT1,Unknown,12138190
MYC,TFAM,Unknown,15988031
MYC,TFRC,Activation,16466700
MYC,TP53,Activation,8494784
MYC,TP53,Unknown,19086036
MYC,VEGFA,Activation,19398483
MYC,VEGFA,Unknown,18809243
MYCN,ABCB1,Repression,7923112
MYCN,BAX,Activation,19885598
MYCN,BMI1,Activation,21856782
MYCN,CD44,Activation,19885598
MYCN,CDKN1A,Activation,19885598
MYCN,CDKN1B,Unknown,16618721
MYCN,CLU,Repression,23362253
MYCN,CTSD,Activation,18566016
MYCN,HDAC2,Activation,20697349
MYCN,HLA-A,Unknown,8895520
MYCN,HLA-B,Unknown,8895520
MYCN,HLA-C,Unknown,8895520
MYCN,IFNG,Unknown,9570357
MYCN,NDRG1,Activation,19322780
MYCN,NDRG1,Repression,11936845
MYCN,NDRG1,Unknown,14734473;23554972
MYCN,NES,Activation,15117961
MYCN,NGFR,Repression,21123453
MYCN,NTRK1,Repression,21123453
MYCN,TP53,Activation,19885598;21862876
MYCN,TP53,Repression,21862876
NEAT1,CXCL8,Repression,24507715
NFE2L1,NQO1,Activation,11013233
NFE2L2,CAT,Activation,22493435
NFE2L2,CXCL8,Activation,21925595
NFE2L2,HMOX1,Activation,16551619;21982894;22484158
NFE2L2,HMOX1,Repression,22459801
NFE2L2,HMOX1,Unknown,17942419;24035498
NFE2L2,MTHFR,Activation,16551619
NFE2L2,NQO1,Activation,11013233
NFE2L2,NQO1,Repression,22459801
NFE2L2,NQO1,Unknown,11035254
NFE2L2,SOD1,Activation,22493435
NFE2L2,SOD2,Activation,22493435
NFKB1,A2M,Unknown,11466367
NFKB1,ABCA1,Repression,17135302
NFKB1,ABCB1,Activation,19763573
NFKB1,ABCB1,Repression,12527911
NFKB1,ABCB1,Unknown,18234965
NFKB1,ADORA1,Activation,9547356
NFKB1,ADORA2A,Unknown,17082635
NFKB1,AGER,Activation,18622638;19616578
NFKB1,AGT,Unknown,10628750;8613256
NFKB1,AKT1,Repression,18031796
NFKB1,ALOX5,Repression,15517885
NFKB1,AR,Repression,15517885
NFKB1,AR,Unknown,16619263
NFKB1,BACE1,Repression,17385716
NFKB1,BAX,Repression,18158998
NFKB1,BAX,Unknown,20056115
NFKB1,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
NFKB1,BCL2,Repression,12032828;15120608;18031796;18566231
NFKB1,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
NFKB1,BCL2L1,Activation,12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113
NFKB1,BCL2L1,Repression,15231833
NFKB1,BCL2L1,Unknown,10733571;10925251;12176906;14739605;16453001;17673602;18222423
NFKB1,BCL2L11,Repression,18223231
NFKB1,BMP2,Activation,16835229
NFKB1,BST1,Unknown,9030974
NFKB1,CASP3,Unknown,20056115
NFKB1,CASP9,Unknown,20056115
NFKB1,CCK,Unknown,11022044
NFKB1,CCL2,Activation,10530453;11512674;12488502;12647268;16206198;16764699;20200316;9388261
NFKB1,CCL2,Unknown,10744656;11006087;11949945;12218154;14631383;15950427;16040075;16818736;8617886
NFKB1,CCL3,Activation,16982926
NFKB1,CCL3,Unknown,11342414;17707233
NFKB1,CCL5,Activation,11478739;9120310
NFKB1,CCL5,Unknown,11259372;11389171;11413310;12122011;19786024
NFKB1,CCR2,Activation,19156404
NFKB1,CCR3,Activation,16604092
NFKB1,CCR5,Unknown,12745546;19469019;9840284
NFKB1,CCR7,Activation,11830455;19164127
NFKB1,CCR7,Unknown,22158872
NFKB1,CD28,Unknown,16365455
NFKB1,CD38,Unknown,17322278;18341691;18441094
NFKB1,CD69,Unknown,10480634
NFKB1,CDKN1A,Repression,18954936
NFKB1,CRHR1,Activation,20233629
NFKB1,CRMP1,Unknown,18782567
NFKB1,CRP,Activation,12667216;17704137
NFKB1,CRP,Unknown,17513780
NFKB1,CSF1,Activation,18566389
NFKB1,CSF1,Unknown,11949945
NFKB1,CSF2,Unknown,18285351
NFKB1,CTSB,Activation,15102937;18598236
NFKB1,CXCL12,Activation,17530707
NFKB1,CXCL8,Activation,10506755;10530453;11297551;11512674;11564889;12058956;15350531;15387324;15688424;15958549;16701870;16764699;17040605;17041011;17917246;18074095;18996370;22340043;7876168
NFKB1,CXCL8,Repression,15517885;8413215
NFKB1,CXCL8,Unknown,10477716;11120852;11342414;11953364;12218154;12485925;12643600;12707271;12716652;14631383;14670967;15289496;15950427;16004996;16105834;16803583;17045242;18281166;19376732;19732956;19786024;19837667;8878392;9698090
NFKB1,CXCR4,Activation,12690099;20068066
NFKB1,CXCR4,Unknown,20157762
NFKB1,CYP1A1,Unknown,19928584
NFKB1,CYP27B1,Unknown,19928584
NFKB1,CYP2E1,Unknown,19928584
NFKB1,DRD2,Unknown,17317773;18354387
NFKB1,E2F1,Unknown,16725311
NFKB1,EDN1,Unknown,21334436
NFKB1,EGFR,Activation,17881446
NFKB1,EGFR,Unknown,14678988
NFKB1,EGR1,Repression,21983014
NFKB1,FAF1,Activation,17046979
NFKB1,FAS,Activation,19628709;9733827
NFKB1,FAS,Repression,16784892
NFKB1,FAS,Unknown,10022897;10871852;16317104;7528667
NFKB1,FASLG,Activation,12655294;16770006
NFKB1,FASLG,Unknown,10671224;14563113;15160330
NFKB1,FBP1,Unknown,11023824
NFKB1,FGF8,Activation,16683270
NFKB1,FN1,Activation,10649441;10867646
NFKB1,FN1,Unknown,22223884
NFKB1,FOXO3,Unknown,19299143
NFKB1,GDNF,Unknown,9729303
NFKB1,GFAP,Activation,16516312
NFKB1,GFAP,Unknown,20471977
NFKB1,GRIN1,Unknown,15950782
NFKB1,GSK3B,Unknown,11579131
NFKB1,GSTP1,Activation,15013838
NFKB1,HDAC1,Unknown,23027620
NFKB1,HIF1A,Unknown,18498249
NFKB1,HMOX1,Unknown,8016102
NFKB1,ICAM1,Activation,10092659;10946302;11463837;11877286;16317091;16385502;17121934;19074768;20173029;22001597;22708120;9733827;9916895
NFKB1,ICAM1,Unknown,10738944;10837365;10926553;11198351;11401521;12490396;12691701;15480988;15800027;15843586;16105834;16453001;18285351;18928584;20103608;9192770
NFKB1,IFNG,Activation,17407192;18690006
NFKB1,IFNG,Unknown,21243522;9374532
NFKB1,IL10,Activation,19124729
NFKB1,IL10,Unknown,9310124
NFKB1,IL17A,Unknown,21243522
NFKB1,IL18,Activation,15963597;17399992
NFKB1,IL18,Unknown,10227974
NFKB1,IL1A,Repression,17612514
NFKB1,IL1B,Activation,12686724;14960579;8413223;8679226;9878621
NFKB1,IL1B,Unknown,10080875;10963848;16433741;17707233;18285351;20336759;9058643
NFKB1,IL1RN,Activation,20032313
NFKB1,IL23A,Activation,17569750
NFKB1,IL23A,Unknown,17707233
NFKB1,IL2RA,Unknown,11781710;9135552
NFKB1,IL4,Unknown,12516545
NFKB1,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7876168;8679226;8725624
NFKB1,IL6,Repression,15517885
NFKB1,IL6,Unknown,10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;2405250;8752656;9516466
NFKB1,KLK3,Activation,11909978
NFKB1,KLK3,Repression,15517885
NFKB1,LCN2,Activation,15536164
NFKB1,LCN2,Unknown,19707556;20220144;24391115
NFKB1,MCL1,Activation,18223231
NFKB1,MCL1,Repression,18761050
NFKB1,MCL1,Unknown,19303700
NFKB1,MGMT,Unknown,22675172
NFKB1,MIF,Unknown,18710704
NFKB1,MMP1,Activation,16278291;16385502
NFKB1,MMP1,Unknown,11376631;16210649
NFKB1,MMP2,Activation,17498959;19303700;20352621
NFKB1,MMP3,Unknown,11376631
NFKB1,MMP9,Activation,10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21963718
NFKB1,MMP9,Repression,15605368;18566231
NFKB1,MMP9,Unknown,11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762
NFKB1,MYC,Activation,17018379
NFKB1,MYC,Repression,18566231
NFKB1,MYC,Unknown,11114727;12894581;17673602;17944672;18184402;19469019;19766095;21790895
NFKB1,NFKB1,Unknown,19469019
NFKB1,NFKBIA,Activation,12885753
NFKB1,NFKBIA,Repression,11744993
NFKB1,NFKBIA,Unknown,10454561;15499023;17876798
NFKB1,NOD2,Activation,12671897
NFKB1,NOS1,Activation,17081374
NFKB1,NOS2,Activation,15350552;17081374;17720813;18057724
NFKB1,NOS2,Unknown,11438703;15170030;16283237;16318585;19766095
NFKB1,NOS3,Activation,17081374;17644577
NFKB1,NOX4,Activation,20622120
NFKB1,NPPB,Unknown,15837525
NFKB1,NRF1,Unknown,20587593
NFKB1,OPRM1,Unknown,18523482
NFKB1,OPTN,Activation,19340308
NFKB1,PDE7A,Unknown,12737631
NFKB1,PGLYRP2,Unknown,16714290
NFKB1,PPIG,Unknown,19928584
NFKB1,PSMB9,Unknown,18694960
NFKB1,PTEN,Activation,17334236;19940030
NFKB1,PTEN,Repression,19940030
NFKB1,PTGER4,Unknown,23300802
NFKB1,PTGES,Activation,17928629
NFKB1,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
NFKB1,PTGS2,Repression,12622742;15517885
NFKB1,PTGS2,Unknown,12067569;12349897;12871860;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
NFKB1,PTPN6,Unknown,18948549
NFKB1,RGS4,Activation,18260825
NFKB1,SELE,Activation,10946302;12408953;12885753;19422386
NFKB1,SELE,Unknown,8878392
NFKB1,SERPINA3,Repression,11027208
NFKB1,SERPINE1,Activation,11757833;12675842
NFKB1,SERPINE1,Repression,15631825
NFKB1,SLC25A27,Activation,20385226
NFKB1,SOCS3,Unknown,23335796
NFKB1,SOD2,Activation,11880364;14515147;19507253
NFKB1,SOD2,Unknown,15330761;18779124
NFKB1,SQSTM1,Unknown,9762895
NFKB1,STAT4,Unknown,17046972
NFKB1,STK39,Activation,18787102
NFKB1,TAP1,Unknown,18694960
NFKB1,TBP,Unknown,9023117
NFKB1,TF,Activation,12744731
NFKB1,TF,Unknown,22119392
NFKB1,TGFB1,Unknown,16365456
NFKB1,TIMP1,Repression,14600595
NFKB1,TIMP1,Unknown,11426939
NFKB1,TLR2,Activation,12686724;19779021
NFKB1,TLR9,Unknown,25194054
NFKB1,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
NFKB1,TNF,Unknown,10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
NFKB1,TP53,Unknown,10348347;11032029
NFKB1,TRAF2,Activation,15041463
NFKB1,TRAF2,Repression,15723831
NFKB1,TRAF2,Unknown,19392652
NFKB1,TRPC1,Unknown,16709572
NFKB1,VCAM1,Activation,10329958;10946302;11359843;16271621;16317091;16385502;19281832;19422386;22708120
NFKB1,VCAM1,Unknown,10553096;10833420;16453001
NFKB1,VEGFA,Activation,15856023;16684540;17407600;18056465
NFKB1,VEGFA,Repression,15517885
NFKB1,VEGFA,Unknown,12160329;17673602;18184402;20103608;20538607
NFKB1,XIAP,Activation,15041463;15756023;16157589;18223231
NFKB1,XIAP,Repression,18566231;18761050
NFKB1,XIAP,Unknown,14739605;16453001;18978816
NFKB2,CDK6,Activation,18504428
NFKB2,HIF1A,Repression,19414801
NFKBIA,CCL5,Repression,15228586
NFKBIA,CXCL8,Unknown,12296854
NFKBIA,FAS,Repression,9733827
NFKBIA,ICAM1,Repression,12490396;9733827;9990039
NFKBIA,IL1B,Repression,15228586
NFKBIA,MMP1,Unknown,11376631
NFKBIA,MMP3,Unknown,11376631
NFKBIA,MMP9,Unknown,11376631
NFKBIA,NFKB1,Activation,9500973
NFKBIA,NFKB1,Repression,11278471;18606063;20173029
NFKBIA,NFKB1,Unknown,15713458;17148610
NFKBIA,NOS2,Repression,17478759
NFKBIA,PON2,Activation,19401157
NPAS2,CRY1,Unknown,17660446
NPAS2,CRY2,Unknown,17660446
NPAS2,PER1,Unknown,17660446
NPM1,CDKN1A,Activation,19221506
NPM1,DNMT1,Unknown,19887607
NPM1,ELF4,Unknown,23393136
NPM1,PTPN6,Activation,16825495
NR0B2,APOC3,Unknown,20516075
NR0B2,E2F1,Repression,18657049
NR0B2,PTGS2,Activation,21613300
NR1I2,ABCB1,Activation,18540626
NR1I2,BCL2,Activation,16085054
NR1I2,BCL2L1,Activation,16085054
NR1I2,CCL2,Repression,22248096
NR1I2,CYP2B6,Unknown,18096673;19928584
NR1I2,CYP2C9,Unknown,16749864;18096673;21292004
NR1I2,CYP3A4,Activation,12601364;15269186;18540626;19232333;21342487
NR1I2,CYP3A4,Unknown,11991950;12606758;15100175;15650019;16608838;18096673;20171174;21292004;21920351;23807564
NR1I2,HP,Unknown,19723538
NR1I2,IL10,Activation,22285937
NR1I2,KLF6,Activation,21072196
NR1I2,NFKB1,Repression,22248096
NR1I2,NOD2,Repression,14688115
NR1I2,RXRA,Unknown,21295138
NR1I2,THBS1,Activation,21072196
NR1I3,CYP2B6,Activation,19702527
NR1I3,CYP2B6,Unknown,19928584
NR1I3,CYP2C9,Unknown,15919766;16749864
NR3C1,ATF2,Repression,17016446
NR3C1,BAX,Activation,17496926
NR3C1,BGLAP,Repression,9303434
NR3C1,CALD1,Activation,18772142
NR3C1,CCND3,Repression,9154817
NR3C1,CDK6,Repression,9154817
NR3C1,CDKN1A,Activation,17989362
NR3C1,CSF1R,Unknown,11891846
NR3C1,MAOA,Unknown,16728402
NR3C1,NFKB1,Repression,17016446
NR3C1,NR1I2,Unknown,12815172
NR3C1,NR3C1,Unknown,22516378
NR3C1,PPIG,Unknown,20482443
NR3C1,SPP1,Unknown,11126367
NR3C1,STAT1,Repression,17016446
NR3C1,TP53,Repression,17016446
NR3C2,CCR5,Activation,11751947
NR3C2,EGFR,Activation,17692454
NR3C2,LCN2,Unknown,22469622
NR4A1,CDKN1B,Activation,12842839
NR4A1,CYP17A1,Unknown,20083153
NR4A1,E2F1,Activation,12947120
NR4A1,FASLG,Unknown,14563113
NR4A1,MMP2,Activation,22551568
NR4A1,SERPINE1,Unknown,12506026
NR4A1,TIMP2,Activation,22551568
NR4A1,TNF,Repression,19213954
NR4A2,CXCL8,Unknown,19732956
NR4A2,MMP1,Repression,17283078
NR4A2,SLC6A3,Unknown,19494806
NRF1,CXCR4,Activation,10381170;20068066
NRF1,FMR1,Activation,11058604;16500891
NRF1,FMR1,Unknown,15175277;9302255;9328468
NRF1,IDE,Activation,22870279
NRF1,NQO1,Unknown,11035254
NRF1,PRDX3,Activation,21051700
NRF1,PRDX5,Activation,21051700
PARP1,BCL2,Repression,20564216
PARP1,CDKN1A,Unknown,20711239
PARP1,E2F1,Activation,14627987
PARP1,FN1,Unknown,22223884
PARP1,FOXO1,Repression,19281796
PARP1,HFE,Unknown,24184271
PARP1,HTR1A,Repression,21990073
PARP1,IFNAR1,Unknown,19501422
PARP1,IFNG,Unknown,17177976
PARP1,IL10,Unknown,20181890
PARP1,NFKB1,Unknown,16026317
PARP1,SERPINE1,Activation,22159350
PARP1,SERPINF1,Repression,18312852
PARP1,VIM,Activation,17720873
PAWR,BCL2,Repression,11912153;9989812
PAX4,GCG,Repression,17426099
PAX4,INS,Repression,17426099
PAX4,INS,Unknown,10601637
PER1,BAX,Repression,19675098
PER1,BCL2,Activation,19675098
PHOX2B,DBH,Activation,11034547;16280598
PHOX2B,DBH,Unknown,15888479
PHOX2B,MSX1,Repression,18201699
PHOX2B,TLX2,Activation,16402914;20044949
PHOX2B,TLX2,Unknown,17505528
PIAS2,AR,Activation,11117529
PIAS2,MYCN,Repression,21123453
PITX2,ABCB1,Unknown,23354914
PITX2,PRL,Activation,16879162
PITX2,WNT5A,Unknown,23250740
PITX3,MIP,Activation,21698120
PITX3,TH,Activation,22223473
PLAG1,IGF2,Activation,10646861;11284386;11888928;14695992;14712223
PLAG1,IGF2,Unknown,23023303
PLAG1,XRCC1,Unknown,16596326
POU2F1,AR,Unknown,21387309
POU2F1,HBG1,Repression,2336386
POU2F1,HPGDS,Unknown,10998423
POU2F1,IL2RA,Unknown,9135552
POU2F1,IL4,Repression,11781715
POU2F1,LGALS4,Activation,12391146
POU2F1,SPP1,Unknown,11126367
POU2F1,TXNRD1,Unknown,11375392
POU2F1,VCAM1,Repression,9694713
POU5F1,CDKN1A,Repression,19968627
POU5F1,DDC,Unknown,9602135
POU5F1,SEMA6A,Unknown,17671748
POU5F1,SOX2,Activation,17068183
POU5F1,SPP1,Activation,11891324
POU5F1,THY1,Activation,17068183
PPARA,APOB,Activation,11925428
PPARA,APOB,Repression,16542871
PPARA,APOC3,Repression,10494028
PPARA,APOC3,Unknown,11007963
PPARA,CD36,Unknown,16713233;20110263
PPARA,CYP1A1,Activation,15521013
PPARA,CYP2C9,Repression,20178979
PPARA,HMOX1,Unknown,17413033
PPARA,IL6,Unknown,15001458
PPARA,MMP9,Repression,21840940
PPARA,NFKBIA,Activation,14976045
PPARA,NFKBIA,Unknown,11981037
PPARA,PTGS2,Activation,11412039
PPARA,SERPINE1,Activation,15631825
PPARA,SERPINE1,Unknown,12667383
PPARA,SOD2,Unknown,19958503
PPARA,TXNIP,Repression,18848838
PPARA,UCP1,Repression,11875072
PPARA,UGT1A9,Activation,12582161
PPARD,ANG,Repression,17511960
PPARD,CAT,Activation,18048767
PPARD,SAT1,Activation,14506281
PPARD,SOD1,Activation,18048767
PPARD,TIMP1,Activation,17511960
PPARD,TXN,Activation,18048767
PPARG,ADIPOQ,Activation,20484463
PPARG,ADIPOQ,Unknown,18373719;19833717
PPARG,AGER,Repression,18855759
PPARG,APOB,Repression,16542871
PPARG,BCL2,Activation,15067355
PPARG,BCL2,Repression,14960510
PPARG,BCL2L1,Repression,14960510
PPARG,CAT,Unknown,20075562
PPARG,CAV1,Unknown,17764562
PPARG,CD36,Activation,11795270
PPARG,CD36,Unknown,15104237;17322100
PPARG,CDKN1A,Activation,15041706
PPARG,CSF1,Repression,18566389
PPARG,DBI,Unknown,12015306
PPARG,EGFR,Repression,15486348
PPARG,FASLG,Activation,18293083
PPARG,FGF1,Unknown,22522926
PPARG,GDF15,Unknown,14662774
PPARG,HMOX1,Unknown,17413033
PPARG,ICAM1,Repression,17425601
PPARG,KLF4,Unknown,23275339
PPARG,MMP1,Unknown,15090544
PPARG,MMP9,Repression,20021931
PPARG,MYC,Repression,11973610
PPARG,NOTCH4,Unknown,20436223
PPARG,POU2F1,Activation,12881480
PPARG,PTEN,Activation,11378386;16425225;16775433;20198337
PPARG,PTGS2,Activation,11412039
PPARG,PTGS2,Repression,14555539;16506021
PPARG,PTGS2,Unknown,10827178;11278336
PPARG,REN,Repression,18483152
PPARG,REN,Unknown,17785633
PPARG,SAT1,Activation,14506281
PPARG,SAT1,Unknown,14750214
PPARG,SERPINE1,Unknown,10073956
PPARG,SLC2A4,Repression,16670091
PPARG,TP53,Activation,14960510;16887883
PPARG,TXNIP,Unknown,19808645
PPARG,UGT1A9,Activation,12582161
PPARGC1A,APOC3,Activation,16891307
PPARGC1A,CYP2C9,Unknown,16882880
PPARGC1A,MFN2,Activation,17828388
RAD51,SP1,Activation,18769160
RB1,ATF2,Unknown,7702750
RB1,CDK1,Unknown,8270002
RB1,CDKN1A,Activation,14527674
RB1,CDKN1A,Repression,9671466
RB1,DDIT3,Unknown,20971808
RB1,E2F1,Repression,12460790;1534305;21602887;9326598;9400991;9671466
RB1,E2F1,Unknown,11939591;8575214
RB1,IGF1,Unknown,18281476
RB1,MAP3K5,Unknown,19610065
RB1,MYC,Repression,10200487;9671466
RB1,MYC,Unknown,7680889
RB1,PCNA,Repression,9671466
RB1,PPARG,Unknown,20971808
RB1,RB1,Repression,8264596
RB1,SP1,Unknown,7702750
RB1,VEGFA,Activation,16007189
REL,CCL2,Activation,10469356;9388261
REL,CCL5,Unknown,11259372
REL,CDKN1A,Activation,15566959
REL,CRP,Unknown,18684932
REL,EPHB2,Repression,19621336
REL,ICAM1,Unknown,10706725;10837365;10926553
REL,IL10,Unknown,9310124
REL,IL1B,Activation,8413223
REL,IL2RA,Activation,1508203
REL,IL6,Repression,1372388
REL,KLK3,Unknown,17011549
REL,SELE,Activation,12408953
REL,SOD2,Activation,11880364
REST,AR,Unknown,24163104
REST,AVP,Activation,12220737
REST,BDNF,Repression,18075316;18518926
REST,CD59,Repression,20421646
REST,DYRK1A,Unknown,21252229
REST,GRIN1,Repression,10640675
REST,GRIN1,Unknown,12887696;15950782
REST,LIN28A,Repression,22532168
REST,OPRM1,Repression,15322094;19913583
REST,PENK,Repression,21832040
REST,SCG3,Unknown,19118055
REST,STAT1,Repression,23598529
REST,TAC1,Repression,12220737;19246391
REST,TH,Activation,16764822
REST,TH,Repression,16764822
REST,TPH2,Activation,17613521
REST,VGF,Unknown,19118055
REST,VIP,Unknown,15009665
RREB1,KLK3,Repression,17550981
RUNX1,CCL3,Activation,12771199
RUNX1,CD34,Activation,21873977
RUNX1,CSF1,Unknown,9632776
RUNX1,CSF1R,Unknown,8585955;9209363
RUNX1,CSF2,Unknown,20439113
RUNX1,ITGB2,Unknown,12855590
RUNX1,KLF4,Unknown,19328795
RUNX1,KLK3,Unknown,16237704
RUNX1,LGALS3,Activation,19020999
RUNX1,MECOM,Activation,22689058
RUNX1,MIR27A,Unknown,23752185
RUNX1,MPO,Unknown,11023523
RUNX1,NFKB1,Unknown,19686049
RUNX1,PIK3CD,Unknown,19638627
RUNX1,TIMP1,Unknown,15051730
RUNX1,VEGFA,Repression,21447743
RXRA,ABCA1,Activation,14764426
RXRA,CYP3A4,Unknown,16608838;18400206
RXRA,HNF4A,Unknown,11027556
RXRA,IL2RA,Activation,12149223
RXRA,IL2RB,Activation,12149223
RXRA,PLD1,Unknown,17433303
SATB1,BCL2,Activation,20564216
SATB1,BCL2,Unknown,21310710
SATB1,CYBB,Repression,14605447
SATB1,HDAC1,Unknown,15713622
SATB1,IL2RA,Unknown,15713622
SATB1,IL4,Activation,21799768
SATB2,TP63,Repression,21965674
SEC14L2,PSMB9,Unknown,7699330
SIRT1,ABCB1,Activation,20713551
SIRT1,CDKN1A,Repression,15130752;21719763;23474493
SIRT1,CTNNB1,Repression,22245592
SIRT1,EGLN1,Repression,22245592
SIRT1,ESRRG,Activation,19690166
SIRT1,EZH2,Repression,21703114
SIRT1,FOXO3,Repression,17558024;21841822
SIRT1,HIF1A,Activation,22245592
SIRT1,HSF1,Activation,23349863
SIRT1,HSF1,Unknown,19229036
SIRT1,HSPA4,Unknown,23349863
SIRT1,ICAM1,Repression,23238746
SIRT1,IL1B,Unknown,21245135
SIRT1,LIN28A,Unknown,24631505
SIRT1,MCL1,Activation,22483777
SIRT1,MMP9,Repression,19376817;21474819
SIRT1,MYC,Repression,22245592;22483777
SIRT1,NDRG1,Unknown,16314423
SIRT1,NQO1,Repression,20623181
SIRT1,PER1,Activation,22149272
SIRT1,PPARG,Repression,15850715
SIRT1,SELE,Unknown,21810449
SIRT1,TNF,Unknown,21245135
SIRT1,TP53,Activation,23661372
SIRT1,TP53,Repression,15130752;15632193
SIRT2,CDKN1A,Repression,14522900
SIRT2,NEDD4,Repression,23175188
SIRT3,FOXO3,Unknown,23665396
SMARCA1,CD44,Repression,14604992
SMARCA1,CDKN2A,Activation,14604992
SOX2,ASXL1,Activation,22542624
SOX2,MMP3,Activation,22184093
SOX2,SEMA6A,Unknown,17671748
SOX2,VIM,Activation,20739473
SOX6,CDKN1A,Activation,21084391
SOX6,CTNNB1,Repression,21084391
SOX6,TP53,Activation,21084391
SP1,ABCA1,Activation,11264984;17887732
SP1,ABCA1,Unknown,10884428
SP1,ABCB1,Activation,10644769;7565762
SP1,ABCB1,Unknown,10860921;8103518
SP1,ACO1,Unknown,16886906
SP1,ADA,Unknown,8127716
SP1,ADAM10,Activation,21854868
SP1,ADAM17,Activation,22705645
SP1,ADAM17,Unknown,19772640
SP1,ADIPOQ,Activation,12378384
SP1,GRK2,Activation,12423667
SP1,AGT,Unknown,12032593
SP1,AGTR1,Activation,22282354
SP1,AGTR1,Repression,22282354
SP1,AGTR1,Unknown,11072083;15507319
SP1,AHR,Repression,16410262
SP1,ALOX5,Activation,19781662;9062372
SP1,ALOX5,Unknown,10436859;2251250
SP1,APAF1,Unknown,15972851
SP1,APEX1,Repression,18208837
SP1,APEX1,Unknown,7534297
SP1,APLNR,Activation,17309882
SP1,APOA1,Unknown,10829013
SP1,APOC3,Unknown,7640286
SP1,APOE,Unknown,11229886
SP1,APP,Activation,15673661
SP1,APP,Unknown,8015372
SP1,AR,Activation,15661808;18430409
SP1,AR,Unknown,10773882
SP1,ATF2,Unknown,2145272
SP1,ATM,Unknown,11466608
SP1,ATP2C1,Activation,15955096
