TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
DNMT3A,SFRP1,Unknown,24374650
DNMT3A,SFRP5,Unknown,24374650
DR1,NR1I2,Activation,18305375
DR1,NR2C2,Unknown,21126370
DR1,PTGS2,Activation,11840453
E2F1,ABCB1,Activation,23542036
E2F1,AR,Activation,21099103
E2F1,AR,Unknown,22508987
E2F1,ATG5,Activation,18408756
E2F1,ATM,Activation,12527885;22832221
E2F1,ATM,Unknown,23993922
E2F1,BCL2,Activation,11559537;12679318
E2F1,BRCA1,Repression,20068145
E2F1,BRCA1,Unknown,18660752;19466541;23285190
E2F1,CCND1,Activation,20220142;20655656;8618861
E2F1,CCND1,Unknown,19876926;22768064;8137237;9584162
E2F1,CD2AP,Activation,22880102
E2F1,CDKN2A,Activation,11705881;12695664;12766778;15716352;22621932
E2F1,CREBBP,Unknown,9238849
E2F1,CUX1,Unknown,18347061
E2F1,DAPK2,Activation,18521079
E2F1,DDIT3,Unknown,20971808
E2F1,DHFR,Activation,14618416
E2F1,DNMT1,Repression,24502362
E2F1,IL1B,Unknown,17707233
E2F1,IL23A,Unknown,17707233
E2F1,IRF3,Repression,21225257;22464952
E2F1,KDR,Unknown,20516113
E2F1,KIR3DL1,Activation,18358829
E2F1,MAP3K5,Activation,16476732;17287612
E2F1,MAP3K5,Unknown,16512785;19610065
E2F1,MAPK8,Unknown,20800677
E2F1,MYC,Activation,11705881
E2F1,PIN1,Unknown,20376080
E2F1,PPARG,Activation,12110166
E2F1,PPARG,Unknown,20971808
E2F1,RRM1,Activation,14618416
E2F1,RRM2,Activation,19416980
E2F1,TNF,Unknown,17707233
E2F1,TP53,Activation,15706352
E2F1,TP53,Repression,8557038
E2F1,TP53,Unknown,12625370;21441950;22241525
E2F1,TP73,Activation,11115495;12766778;17980704
E2F1,TP73,Unknown,11988839;19188449
E2F1,VEGFA,Repression,20639906
E2F1,XRCC1,Activation,19031698
E2F2,CUX1,Unknown,18347061
E2F2,MAP3K5,Unknown,16512785
E2F3,CUX1,Unknown,18347061
E2F3,MAP3K5,Unknown,16512785
E2F3,MAPK8,Unknown,20800677
E2F3,VEGFA,Unknown,21372519
E2F4,AR,Unknown,22508987
E2F4,BRCA1,Activation,20818429
E2F4,BRCA1,Repression,17106239;20133863;21701264;23108140
E2F4,BRCA1,Unknown,17001309
E2F4,CCND1,Unknown,9584162
E2F4,CDK2,Unknown,22447046
E2F4,CUX1,Unknown,18347061
E2F4,MAP3K5,Unknown,16512785
E2F4,MYC,Unknown,17132729
E2F4,PPARG,Repression,12110166
E2F5,MYC,Unknown,17132729
E2F6,BRCA1,Unknown,19466541
E2F6,IL13,Unknown,22981205
E2F8,CCND1,Unknown,20068156
EAPP,ABCB1,Activation,23542036
EAPP,CDKN2A,Repression,15716352
EAPP,MAOB,Repression,20980443
EGF,STAT1,Unknown,11939722
EGR1,ABCB1,Activation,11488907;7565762
EGR1,ABCB1,Unknown,10392899;10860921
EGR1,ACE,Activation,12433834
EGR1,ACE,Unknown,14679188
EGR1,ACHE,Unknown,7559515
EGR1,AKR1B1,Unknown,12890669
EGR1,ALOX5,Activation,9062372
EGR1,ALOX5,Repression,15517885
EGR1,ALOX5,Unknown,10436859
EGR1,AR,Repression,15517885
EGR1,ATF3,Activation,21205742
EGR1,ATF3,Unknown,16489044
EGR1,BCAR1,Activation,22431919
EGR1,CACNA1H,Unknown,22431737
EGR1,CCND1,Activation,11502738
EGR1,CCND1,Unknown,20590664
EGR1,CCND2,Unknown,20590664
EGR1,CD28,Unknown,10510368
EGR1,CDK5R1,Activation,15289351
EGR1,CDKN1A,Activation,12690110
EGR1,CHGA,Activation,12456801
EGR1,CXCL8,Repression,15517885
EGR1,CXCL8,Unknown,19837667
EGR1,CYP2B6,Activation,18303024
EGR1,DMRT1,Unknown,11870074
EGR1,EAPP,Activation,18588995
EGR1,EGFR,Activation,11830539
EGR1,EP300,Activation,18798221;20414733
EGR1,EP300,Unknown,15635605
EGR1,F3,Unknown,10707957;8576248
EGR1,FAP,Activation,20515787
EGR1,FAP,Repression,20515787
EGR1,FAS,Repression,9300687
EGR1,FASLG,Unknown,14563113
EGR1,FCER2,Repression,9300687
EGR1,FGF2,Activation,8702507
EGR1,FLT1,Unknown,10828020
EGR1,FN1,Activation,15608673;9933644
EGR1,FN1,Unknown,10783396
EGR1,GDF15,Activation,17715378
EGR1,GDF15,Unknown,14662774
EGR1,GDNF,Unknown,9729303
EGR1,GGPS1,Unknown,21983072
EGR1,HIF1A,Activation,18506761
EGR1,HPSE,Activation,15709168;16007175
EGR1,HPSE,Unknown,17656651;20403028
EGR1,HSD11B2,Repression,15659537
EGR1,HYAL1,Activation,18718911
EGR1,IFNG,Unknown,8900159
EGR1,IGF2,Activation,8634146
EGR1,IGF2,Unknown,10606246;11336542;9610618
EGR1,IL2,Unknown,12560487
EGR1,IL2RB,Unknown,9199305
EGR1,IL3,Activation,8035792
EGR1,IL6,Repression,15517885
EGR1,IMPDH2,Unknown,7896827
EGR1,KLK3,Repression,15517885
EGR1,LDLR,Activation,12235180
EGR1,LDLR,Unknown,12947119
EGR1,LHB,Activation,10319325
EGR1,LHB,Unknown,19106114
EGR1,LMTK2,Activation,15289351
EGR1,LTB,Unknown,8786306
EGR1,MMP14,Activation,17158885
EGR1,MYB,Repression,7559553
EGR1,NAB2,Activation,16260776;20506119
EGR1,NFKB1,Unknown,10671503
EGR1,PCSK2,Activation,9359835
EGR1,PDGFB,Activation,16092976
EGR1,PDGFC,Activation,15247255
EGR1,PLAU,Activation,21283769
EGR1,PLAUR,Activation,21283769
EGR1,POR,Unknown,10864447
EGR1,PPARG,Unknown,12011097
EGR1,PSEN2,Unknown,14585504
EGR1,PTEN,Activation,17516844;20514024
EGR1,PTEN,Unknown,20959484
EGR1,PTGES,Activation,21983014
EGR1,PTGS2,Repression,15517885
EGR1,PTP4A1,Unknown,9988683
EGR1,RBL2,Activation,22431919
EGR1,SLC4A2,Activation,22228178
EGR1,SLC4A2,Unknown,23121767
EGR1,SLC9A3,Activation,16464174
EGR1,SOD1,Activation,9867871
EGR1,SOX18,Unknown,20054233
EGR1,SPRY1,Unknown,21826097
EGR1,STIM1,Activation,20123987
EGR1,STMN1,Unknown,19786090
EGR1,SYN1,Activation,8195167
EGR1,SYN2,Unknown,7592648
EGR1,TBXA2R,Unknown,18698092
EGR1,TCF4,Activation,18798221
EGR1,TFPI2,Unknown,12757776
EGR1,TGFBR2,Unknown,10982796
EGR1,TH,Unknown,20124442
EGR1,TMPO,Activation,19747485
EGR1,TNF,Activation,10913190;14767560
EGR1,TNFSF10,Repression,17932312
EGR1,TOE1,Unknown,19508870
EGR1,TP53,Activation,9242687
EGR1,TP73,Unknown,16990849
EGR1,UBE2S,Activation,18780286
EGR1,VEGFA,Activation,20489156
EGR1,VEGFA,Repression,15517885
EGR1,VEGFA,Unknown,9049304
EGR1,WNT4,Repression,18281035
EGR1,WNT4,Unknown,21436631
EGR2,GJB1,Unknown,11493034
EGR2,IGF2,Unknown,9610618
EGR2,IL6,Unknown,24007274
EGR2,LIF,Unknown,24007274
EGR2,MPZ,Unknown,21179557
EGR2,PTGS2,Unknown,24007274
EGR3,CAT,Activation,1906159
EHF,DCDC2,Repression,22733135
EIF2AK2,CD4,Unknown,8995707
EIF2AK2,IRS2,Unknown,20685959
ELF1,CD68,Activation,12676954
ELF1,CYBB,Unknown,10233904
ELF2,VCP,Activation,18544453
ELF3,MMP9,Repression,18302674
ELF3,PTGS2,Unknown,15794755
ELF3,TIMP3,Activation,12407165
ELF4,CXCL8,Activation,14625302
ELF4,CXCL8,Repression,12438253
ELF4,MMP9,Repression,12438253
ELF4,TP53,Repression,20805247
ELK1,EZH2,Activation,22222375
ELK1,PSEN1,Activation,12750007
ELK1,PTPRZ1,Unknown,20224786
ELK1,TNFRSF10B,Activation,21044953
ELK3,MYH6,Repression,12933792
ELK4,NR2C2,Unknown,21126370
ELL,BAX,Repression,15851483
EN1,UTRN,Repression,21672318
ENO1,MYC,Repression,10681589;9119380
ENO1,MYC,Unknown,10528225;10802057;18490439;20412594;7880838
ENO1,PTGS2,Unknown,19846662
EOMES,IFNG,Unknown,20056084
EP300,ABCB1,Unknown,22154511
EP300,ALOX15,Activation,12517954
EP300,BRCA1,Activation,23353771
EP300,BRCA1,Unknown,23285190
EP300,CCND1,Unknown,20101207
EP300,CREBBP,Unknown,9651310
EP300,CXCL8,Unknown,19966855
EP300,CYBB,Repression,14605447
EP300,DNMT1,Activation,19275888
EP300,EPO,Activation,20368990
EP300,EZH2,Unknown,25088689
EP300,GFAP,Activation,20414733
EP300,IFNG,Activation,12836278
EP300,IGF1,Unknown,18281476
EP300,IL6,Unknown,19966855
EP300,LAMA3,Repression,10713141
EP300,MMP9,Activation,18985009
EP300,MYC,Repression,19279113
EP300,NFKB1,Unknown,9560267
EP300,PARP1,Unknown,17065349
EP300,PTGS2,Activation,12471036
EP300,PTGS2,Unknown,12057991;17237818;17395887
EP300,RELA,Unknown,21146504
EP300,S100A4,Unknown,17143014
EP300,TP73,Activation,11115495
EP300,VEGFA,Activation,22789427
EPAS1,MMP14,Activation,15592504
EPAS1,MSC,Activation,21081659
EPAS1,PTPRZ1,Unknown,20224786
EPAS1,VEGFA,Activation,11301389;11751212;16900513;19080330
EPAS1,VEGFA,Unknown,15156561;16920734
ERCC2,BAX,Activation,22387547
ERCC2,BCL2,Repression,22387547
ERCC2,TP53,Activation,22387547
ERF,ETS2,Repression,7588608
ERF,UTRN,Repression,17507653
ERG,CXCL8,Repression,19359602;22235125
ERG,CXCR4,Activation,19396168;23918819
ERG,ENG,Activation,22235125
ERG,ENG,Unknown,19359602
ERG,FGF2,Repression,12137767
ERG,HMOX1,Unknown,10022513
ERG,HPGD,Unknown,21178489
ERG,SPP1,Activation,21669963
ERG,VIM,Activation,8895512
ESR1,ABCG2,Unknown,10342828
ESR1,AHR,Unknown,10620335
ESR1,AMH,Activation,13678390
ESR1,AR,Activation,22391641
ESR1,AVP,Unknown,11089536
ESR1,BCL2,Activation,19148464
ESR1,BCL2,Unknown,10542244;11261829;9306964
ESR1,BLM,Activation,17268063
ESR1,BRCA1,Unknown,11782371
ESR1,BTG2,Repression,19117054
ESR1,CCNA2,Activation,17681750
ESR1,CCND1,Activation,12554765;15178330;17681750
ESR1,CCND1,Unknown,12929585;22892083
ESR1,CD24,Repression,18404683
ESR1,CDH1,Unknown,17893710
ESR1,CDK4,Unknown,22179484
ESR1,CDKN1A,Activation,11517191;15378598;16628468
ESR1,CDKN1A,Repression,17681750
ESR1,CDKN1B,Repression,17681750
ESR1,CEBPB,Unknown,19652226
ESR1,CHAT,Unknown,10037443
ESR1,CRH,Repression,12161509
ESR1,CRHBP,Activation,15345745
ESR1,CTNNB1,Repression,16628468
ESR1,CTSD,Unknown,10037443;19569049
ESR1,CXCL12,Unknown,18563714
ESR1,CYP19A1,Activation,12839940
ESR1,CYP1A1,Repression,15837795
ESR1,CYP1B1,Unknown,15126349
ESR1,CYP2C19,Repression,20675569
ESR1,DCT,Activation,15892717
ESR1,E2F1,Unknown,10446910;12697671
ESR1,EGFR,Unknown,12421825
ESR1,ESR1,Unknown,16636675
ESR1,ESRRA,Unknown,12960079
ESR1,F12,Activation,9794469
ESR1,FLT1,Unknown,17242190
ESR1,FOS,Unknown,10037443
ESR1,FOXP1,Activation,21901488
ESR1,GREB1,Activation,17666587
ESR1,GREB1,Unknown,21984905
ESR1,HSPB1,Activation,10960840
ESR1,HTRA2,Activation,21486948
ESR1,JAK2,Unknown,19876927
ESR1,JUN,Activation,11477071
ESR1,JUN,Unknown,10037443
ESR1,JUNB,Activation,11477071
ESR1,KDR,Activation,16574784
ESR1,KRT19,Activation,11026574
ESR1,MDM2,Unknown,12897156
ESR1,MICB,Unknown,23527639
ESR1,MMP13,Unknown,19185056
ESR1,MTA3,Unknown,15169784
ESR1,MYC,Unknown,11517191;19569049;22892083
ESR1,NQO1,Repression,20623181
ESR1,NR5A2,Unknown,16091743
ESR1,NRF1,Activation,21486948
ESR1,OXT,Unknown,10411324
ESR1,PELP1,Unknown,15087130
ESR1,PGR,Activation,10894148;12554765
ESR1,PGR,Unknown,10835496
ESR1,PLAC1,Activation,19652226
ESR1,PLAC1,Unknown,24304549
ESR1,PMAIP1,Activation,22216287
ESR1,PTMA,Repression,12149645
ESR1,RARA,Activation,9626663
ESR1,RET,Unknown,21737465;21947652
ESR1,RUNX2,Unknown,11604227
ESR1,SERPINB9,Unknown,11682627
ESR1,SERPINE1,Activation,15217907
ESR1,SP1,Unknown,19652226
ESR1,TAC3,Activation,14592957
ESR1,TERT,Activation,10805720;16690106;18754863
ESR1,TFF1,Activation,11517191;18543253
ESR1,TFF1,Unknown,10037443;21984905
ESR1,TGFA,Activation,11517191
ESR1,TGFA,Unknown,10828826
ESR1,TP53,Repression,17681750
ESR1,TYMS,Unknown,10875244
ESR1,UGT1A4,Activation,19546240
ESR1,UGT2B15,Activation,19487245
ESR1,VEGFA,Activation,19398483
ESR1,VEGFA,Unknown,10995484;14647449
ESR1,YWHAQ,Unknown,22329840
ESR1,ZEB1,Activation,22391641
ESR1,ZFHX3,Activation,21367855
ESR2,AVP,Unknown,11089536
ESR2,BRCA2,Repression,18765668
ESR2,CD68,Unknown,11517296
ESR2,CDKN1A,Activation,11517191
ESR2,CHAT,Unknown,10037443
ESR2,CRH,Repression,12161509
ESR2,CTSD,Unknown,10037443
ESR2,FOS,Unknown,10037443
ESR2,INSR,Repression,22099628
ESR2,JUN,Unknown,10037443
ESR2,MKNK2,Unknown,11013076
ESR2,OXT,Unknown,10411324
ESR2,PELP1,Unknown,15087130
ESR2,PTPRC,Unknown,11517296
ESR2,SERPINE1,Repression,15217907
ESR2,TERT,Unknown,12122114
ESR2,TFF1,Activation,11517191
ESR2,TFF1,Unknown,10037443
ESR2,TGFA,Activation,11517191
ESR2,VEGFA,Unknown,10995484
ESRRA,AHR,Unknown,10620335
ESRRA,CYP19A1,Activation,15955695;20351196;23340254
ESRRA,CYP19A1,Unknown,11973645
ETS1,ABCB1,Activation,20392592
ETS1,ANPEP,Activation,14507917
ETS1,ATXN2,Unknown,22914732
ETS1,BAX,Repression,17213822
ETS1,BMP4,Activation,15695386
ETS1,CASP1,Activation,16103071
ETS1,CDKN2A,Unknown,17370299
ETS1,CSF2,Unknown,12475968
ETS1,CXCR4,Unknown,21741415
ETS1,EGR1,Activation,19074849
ETS1,EGR1,Unknown,9207063
ETS1,FGFBP1,Unknown,9668098
ETS1,HMOX1,Unknown,10022513
ETS1,HPGD,Unknown,10650939
ETS1,IL2,Repression,7876544
ETS1,IL2RB,Activation,8413220
ETS1,MMP9,Activation,22270366
ETS1,MMP9,Unknown,10949659;11556732
ETS1,PARP1,Activation,11973649;24448423
ETS1,PARP1,Repression,10435618
ETS1,SQSTM1,Unknown,9762895
ETS1,TNFSF14,Activation,12215452
ETS1,TP53,Unknown,10510472
ETS2,ANGPT2,Activation,15003510
ETS2,ANPEP,Activation,14507917
ETS2,APP,Unknown,12890557
ETS2,CD163,Unknown,10725797
ETS2,CDK1,Unknown,7867724
ETS2,CDKN1A,Unknown,11114728
ETS2,CDKN2A,Unknown,17370299
ETS2,CGA,Activation,15637148
ETS2,CHRNE,Activation,9677435
ETS2,CSF2,Activation,12646185
ETS2,CSF3R,Activation,7964503
ETS2,CXCL8,Activation,12438253
ETS2,EGR1,Unknown,9207063
ETS2,ERG,Activation,7731694
ETS2,FLI1,Activation,19829305
ETS2,ICAM1,Activation,9572487
ETS2,IL12B,Unknown,10657616
ETS2,IL5,Activation,10212281;19487701
ETS2,LCK,Activation,7970721
ETS2,MDM2,Activation,12750288
ETS2,MMP1,Unknown,21244711
ETS2,MMP2,Unknown,19939245;22108824
ETS2,MMP3,Unknown,10358095
ETS2,MMP9,Activation,12438253
ETS2,MSR1,Activation,8114743
ETS2,MYC,Unknown,22108824
ETS2,PDE7A,Unknown,12737631
ETS2,TERT,Unknown,14611815
ETS2,TLR9,Unknown,15294971
ETS2,TNC,Unknown,10618716
ETS2,TP53,Unknown,10510472
ETS2,VWF,Unknown,9444957
ETV1,AR,Unknown,17505060
ETV1,CAT,Unknown,19763505
ETV3,NFKB1,Repression,18025162
ETV3,RELA,Repression,18025162
ETV4,GBA,Unknown,9272862
ETV4,MMP14,Activation,15756447;18425363
ETV4,MMP7,Activation,11158322
ETV4,MMP7,Unknown,12851697
ETV4,PTGS2,Activation,11274170
ETV4,TIMP2,Unknown,8810321
ETV4,TNF,Unknown,7896795
ETV4,VIM,Activation,8895512
ETV6,IGFBP5,Activation,17242174
ETV7,ETS2,Unknown,22615925
EWSR1,ATF1,Unknown,9569031
EWSR1,CCK,Unknown,17438102
EWSR1,EGR2,Unknown,22327514
EWSR1,MITF,Activation,12966428
EWSR1,NR0B1,Unknown,18591936
EWSR1,PHLDA1,Repression,22323082
EWSR1,POU4F1,Unknown,15021903
EWSR1,TERT,Activation,14678994
EWSR1,TGFBR2,Repression,10508522
EZH2,ADAMTS1,Repression,22514714
EZH2,ADRB2,Repression,17996646
EZH2,ALDH1A1,Repression,22144423
EZH2,APC,Repression,22907428
EZH2,AXL,Activation,23077658
EZH2,BRCA1,Unknown,21406404
EZH2,CCND1,Activation,20132185;21697275
EZH2,CCNE1,Activation,20132185
EZH2,CDH1,Repression,21685935
EZH2,CDKN1A,Repression,21629038
EZH2,CDKN1A,Unknown,22956625
EZH2,CDKN2A,Repression,23289480
EZH2,CDKN2B,Repression,21697275
EZH2,CIITA,Repression,17911618;21266852
EZH2,CPEB1,Unknown,23788032
EZH2,DACT3,Repression,22144423
EZH2,FBXO32,Repression,21546904
EZH2,FBXO32,Unknown,24213577
EZH2,FOXC1,Repression,21465172
EZH2,HDAC1,Repression,20132185
EZH2,HOXB13,Repression,22808286
EZH2,IGFBP1,Unknown,21903722
EZH2,KPNB1,Activation,24132643
EZH2,MMP2,Activation,21629038
EZH2,MST1,Repression,24499724
EZH2,MYC,Repression,23079660
EZH2,PAX8,Unknown,21289264
EZH2,PCNA,Activation,21629038
EZH2,PEBP1,Repression,22505648
EZH2,PIP5K1C,Repression,21216957
EZH2,POLR3D,Unknown,18852463
EZH2,PRL,Unknown,21903722
EZH2,PTEN,Unknown,22956625
EZH2,RPLP0,Activation,17676662
EZH2,RUNX3,Repression,18430739;20631058;22222375
EZH2,SATB1,Repression,21232178
EZH2,SFRP1,Unknown,21515604
EZH2,SNAI2,Repression,23836662
EZH2,SSTR1,Repression,22144423
EZH2,TP53,Repression,20132185
EZH2,TP53,Unknown,24006445
EZH2,TWIST1,Repression,23836662
EZH2,VDR,Unknown,23424038
FHL2,CCND1,Repression,21377781
FHL2,NFKB1,Unknown,18752053
FHL2,RELA,Unknown,18752053
FIGLA,TCF3,Unknown,18499083
FLI1,HDAC1,Unknown,24058639
FLI1,HMOX1,Unknown,10022513
FLI1,ID2,Activation,12447693
FLI1,IL10,Activation,20879862
FOS,ACTA1,Unknown,1460048
FOS,BCL2L1,Unknown,16911523
FOS,CASP9,Activation,20188076
FOS,CCND1,Repression,20188076;21474819
FOS,CD40LG,Unknown,11160303
FOS,CLU,Repression,10406964
FOS,CRP,Unknown,18292576
FOS,CXCL8,Unknown,12218154
FOS,CYP1A2,Unknown,12135113
FOS,DDIT3,Activation,20188076
FOS,FAS,Activation,10903433
FOS,FGFBP1,Unknown,10753873
FOS,GSTP1,Unknown,8206948
FOS,IL1A,Unknown,8688489
FOS,MMP7,Unknown,11774399
FOS,MMP9,Activation,18809380;21238464
FOS,MMP9,Repression,21474819
FOS,MMP9,Unknown,10935492;11774399
FOS,MYC,Repression,2498162
FOS,NEFL,Activation,8180132
FOS,NFKB1,Repression,20188076
FOS,NGF,Unknown,2111020
FOS,NOS2,Activation,12788789
FOS,NOS2,Repression,9776360
FOS,NPY,Unknown,8036020
FOS,NTF3,Unknown,7733919
FOS,PTGS2,Activation,9620167
FOS,PTGS2,Unknown,11278336;12057991;17556653
FOS,SRR,Activation,15681805
FOS,TP53,Unknown,10348347
FOSB,CXCL8,Activation,20826776
FOSB,TGFB1,Unknown,10843986
FOSB,TIMP1,Repression,11337499
FOSB,TIMP1,Unknown,10051488
FOSL1,CLU,Unknown,10406964
FOSL1,EZH2,Unknown,23116973
FOSL2,BRCA1,Activation,17434164
FOSL2,CLU,Unknown,10406964
FOSL2,NOS2,Activation,12788789
FOSL2,TGFB1,Unknown,10843986
FOSL2,TIMP1,Repression,11337499
FOXA1,APOB,Activation,8441395
FOXA1,BCL2,Repression,19127412
FOXA1,BRCA1,Unknown,16331276
FOXA1,ESR1,Unknown,20501593;24290378
FOXA1,GCG,Unknown,15828872;21824252
FOXA1,MYC,Unknown,24512546
FOXA1,RET,Unknown,21947652
FOXA2,APOA1,Unknown,7961760
FOXA2,GCG,Unknown,15828872
FOXA2,MMP7,Activation,22268124
FOXA2,TPO,Activation,8602863
FOXD3,CYFIP2,Activation,23058321
FOXD3,SPP1,Activation,11891324
FOXE1,TPO,Unknown,10329730;20094846
FOXH1,AR,Repression,16120611
FOXJ1,ASPM,Unknown,16809635
FOXK2,IL2,Unknown,16624804
FOXL1,BMP4,Activation,17873379
FOXL2,CYP19A1,Repression,21862621
FOXL2,SIRT1,Activation,19010791
FOXM1,APOE,Unknown,11229886
FOXM1,AR,Activation,24583551
FOXM1,CDKN2A,Repression,22461910
FOXM1,MYC,Activation,23804320
FOXM1,VEGFA,Unknown,21860419
FOXO1,AR,Repression,19074551
FOXO1,CXCR4,Activation,20068066
FOXO1,EDN1,Unknown,19887561
FOXO1,EGR1,Repression,22865884
FOXO1,IL6,Activation,21185807
FOXO3,AR,Activation,16061480
FOXO3,AR,Unknown,17522055
FOXO3,SIRT1,Activation,23525956
FOXO3,SIRT6,Activation,20816089
FOXO3,VEGFA,Unknown,21860419
FOXO4,CREB1,Activation,20136501
FOXO4,HIF1A,Repression,12761217;20136501
FOXO4,SOD2,Activation,21536589
FOXP2,MET,Repression,21832174
FOXP3,BRCA1,Repression,23319807
FOXP3,CCR4,Activation,21036387
FOXP3,CDKN1A,Unknown,19276356
FOXP3,ERBB2,Unknown,17570480
FOXP3,IL10,Unknown,24315995
FOXP3,IL2,Repression,18324310
FOXP3,IL2RA,Activation,21036387
FOXP3,SATB1,Unknown,21743493
FOXP3,TLR10,Unknown,17641056
FOXP3,USP21,Activation,23395819
FOXP3,ZNF205,Unknown,22306510
FOXQ1,VEGFA,Activation,20145154
FOXQ1,WNT3A,Activation,20145154
FUBP1,MYC,Unknown,11239393;18193062;24117486
FUS,AR,Unknown,21909421
FUS,DDIT3,Activation,11162437
FUS,KLK3,Unknown,21909421
FUS,MDM2,Repression,17234782
GABPA,ERBB2,Unknown,7914192
GABPA,OXTR,Unknown,10218980
GABPA,RPS3A,Unknown,12463423
GABPA,TOMM70,Activation,17167546
GABPA,ZNF205,Unknown,22306510
GATA1,CYBB,Activation,10734088
GATA1,DPYSL2,Unknown,15207709
GATA1,EPO,Activation,16471262
GATA1,EPO,Repression,8677751
GATA1,IFNG,Unknown,12836278
GATA2,AR,Activation,24423874
GATA2,CYBB,Repression,10734088
GATA2,DPYSL2,Unknown,15207709
GATA2,EPO,Repression,8677751
GATA2,PPARG,Repression,19772889
GATA3,ALDH1A2,Unknown,9819382
GATA3,CD40LG,Activation,18719603
GATA3,CXCL1,Repression,22120723
GATA3,EPO,Repression,8677751
GATA3,ESR1,Unknown,17616709
GATA3,IFNG,Unknown,21507199
GATA3,IL10,Unknown,21507199
GATA3,IL4,Unknown,12876556;16498264;22226971
GATA3,NFKB1,Unknown,19686049
GATA3,RELA,Unknown,19686049
GATA4,FCGR3B,Unknown,15153544
GATA4,HAMP,Activation,21609320
GATA4,HDAC9,Repression,18332107
GATA4,SI,Activation,22539995
GATA4,SUMO1,Unknown,15337742
GATA6,APOA1,Unknown,14659877
GATA6,CAV1,Repression,21514437
GBX2,IL6,Activation,10690529
GCM2,CASR,Activation,18712808
GFI1,BAX,Repression,17213822
GFI1B,MEF2C,Repression,21261500
GLI1,AKT1,Unknown,23580656
GLI1,BCL2,Activation,19074837;21135115
GLI1,BCL2,Repression,14555646
GLI1,BCL2,Unknown,15520176;24739390
GLI1,CDK2,Activation,20647328
GLI1,FAS,Repression,21135115
GLI1,S100A9,Unknown,16880536
GLI1,SOX9,Unknown,17409199
GLI1,TNFRSF10B,Repression,21135115
GLI2,BCL2,Activation,16880536;21135115
GLI2,FAS,Repression,21135115
GLI2,TNFRSF10B,Repression,21135115
GTF2I,SIRT1,Activation,21407215
GTF3A,BAG3,Activation,19282432
GTF3A,FUS,Unknown,12364590
HBP1,DNMT1,Repression,23249948
HBP1,MIF,Repression,20383199
HDAC1,ABCB1,Repression,19435809;20037778
HDAC1,ALOX15,Unknown,19198625
HDAC1,APOC3,Unknown,20516075
HDAC1,AR,Unknown,11971970
HDAC1,BAMBI,Repression,24448807
HDAC1,BCL2A1,Activation,17000776
HDAC1,BIRC3,Activation,17000776
HDAC1,BIRC5,Unknown,17124180
HDAC1,BRCA2,Repression,18765668
HDAC1,CCND1,Activation,20049841
HDAC1,CCND1,Repression,20821348
HDAC1,CCND2,Repression,11511535
HDAC1,CD1D,Repression,22419072
HDAC1,CD44,Repression,18372343
HDAC1,CD82,Repression,19182791
HDAC1,CDH1,Repression,18794357;19182791;20580679;21184735;21685935
HDAC1,CDH1,Unknown,24424621
HDAC1,CDKN1A,Repression,12665570;15130752;18210215;19182791
HDAC1,CDKN1A,Unknown,16287849;17172847
HDAC1,CDKN2A,Unknown,23455154
HDAC1,CLDN7,Activation,19277896
HDAC1,COL1A2,Activation,16464847
HDAC1,COL1A2,Unknown,24058639
HDAC1,CXCL8,Unknown,11564889
HDAC1,CYP3A4,Unknown,21996064
HDAC1,DEFB1,Unknown,23185513
HDAC1,DNMT1,Unknown,23242655
HDAC1,E2F1,Repression,9724731
HDAC1,EGFR,Repression,22025675
HDAC1,EGR1,Repression,21983014
HDAC1,EIF2AK1,Repression,19133234
HDAC1,EPCAM,Unknown,20940408
HDAC1,ESR1,Repression,18316616;20101232;23242655
HDAC1,ESR1,Unknown,21655924
HDAC1,FOS,Repression,17056544
HDAC1,GAD1,Repression,19029285
HDAC1,GRIN2B,Activation,19081374
HDAC1,HLA-DRA,Repression,11533238
HDAC1,HMGCS1,Unknown,12626711
HDAC1,HSPA5,Repression,19417144
HDAC1,ICAM1,Activation,12490396
HDAC1,IGFBP3,Activation,12200149
HDAC1,IL2,Repression,17056544
HDAC1,KLF4,Repression,15051827
HDAC1,ABCB1,Unknown,20037778
HDAC1,MGMT,Unknown,18555750
HDAC1,MICA,Unknown,17625602
HDAC1,MICB,Unknown,17625602
HDAC1,MMP28,Repression,20144149
HDAC1,MMP9,Repression,22879913
HDAC1,NFKB1,Unknown,24448807
HDAC1,NOS3,Unknown,22848708
HDAC1,PCNA,Repression,9650586
HDAC1,PCNA,Unknown,18691180
HDAC1,PHB,Repression,21152868
HDAC1,POU5F1,Unknown,22867868
HDAC1,PSIP1,Unknown,23386123
HDAC1,PTGS2,Activation,17395887
HDAC1,RARB,Repression,14731134
HDAC1,RECK,Activation,20442303
HDAC1,RECK,Repression,20442303
HDAC1,RECK,Unknown,16377629
HDAC1,RECQL4,Repression,15674334
HDAC1,RELN,Repression,19029285
HDAC1,RGS10,Unknown,24475290
HDAC1,RHOB,Repression,13679859
HDAC1,RUNX3,Activation,18850007
HDAC1,RUNX3,Repression,18850007
HDAC1,RUNX3,Unknown,18430739;22274925
HDAC1,SERPINB5,Unknown,10709100
HDAC1,SFRP1,Unknown,23770846
HDAC1,SMAD7,Unknown,24369345
HDAC1,SNAI2,Repression,18588516
HDAC1,SP1,Repression,21636851
