TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
GATA1,IFNG,Unknown,12836278
GATA1,IL1RL1,Unknown,22865859
GATA1,ITGA2B,Unknown,8408012
GATA1,KLF1,Unknown,18487511;20564185
GATA1,LTBP4,Unknown,23741501
GATA1,MPL,Activation,15466856
GATA1,MUC1,Unknown,17078870
GATA1,NFE2,Unknown,20564185
GATA1,PBXIP1,Unknown,22187427
GATA1,PF4,Activation,12609849
GATA1,PPOX,Unknown,18191920
GATA1,PRG2,Activation,10438731;12202480
GATA1,PTGFR,Repression,14746914
GATA1,RUNX1,Unknown,16628190
GATA1,SEMG1,Unknown,18602691
GATA1,SMAD1,Unknown,22036566
GATA1,SPI1,Repression,10753833
GATA1,ST2,Unknown,22865859
GATA1,TAL1,Unknown,8058326
GATA1,TBXA2R,Activation,18698092
GATA1,WT1,Activation,19212333
GATA1,WT1,Unknown,10360378
GATA1,ZNF268,Repression,22235304
GATA2,DPYSL2,Unknown,15207709
GATA2,EPO,Repression,8677751
GATA2,GATA1,Activation,23071749
GATA2,GATA1,Unknown,19279013
GATA2,NOS3,Activation,10713142
GATA2,PPARG,Repression,19772889
GATA2,SPI1,Repression,19620289
GATA3,ALDH1A2,Unknown,9819382
GATA3,EPO,Repression,8677751
GATA3,ESR1,Unknown,17616709
GATA3,IFNG,Unknown,21507199
GATA3,IL10,Unknown,21507199
GATA3,IL4,Unknown,12876556;16498264;22226971
GATA3,TCF7L2,Unknown,22951069
GATA4,FGF10,Unknown,22303449
GATA4,HDAC9,Repression,18332107
GATA4,IAPP,Activation,17290010
GATA4,NOS3,Activation,14555463
GATA6,APOA1,Unknown,14659877
GATA6,CAV1,Repression,21514437
GATA6,DKK1,Unknown,21811562
GATA6,PLAU,Repression,15231498
GBX2,IL6,Activation,10690529
GFI1,BAX,Repression,17213822
GLI1,AKT1,Unknown,23580656
GLI1,BCL2,Activation,19074837;21135115
GLI1,BCL2,Repression,14555646
GLI1,BCL2,Unknown,15520176;24739390
GLI1,FAS,Repression,21135115
GLI2,BCL2,Activation,16880536;21135115
GLI2,FAS,Repression,21135115
GLIS3,INS,Unknown,23856252
GTF2I,SIRT1,Activation,21407215
HDAC1,ABCB1,Repression,19435809;20037778
HDAC1,BRCA2,Repression,18765668
HDAC1,CXCL8,Unknown,11564889
HDAC1,ESR1,Repression,18316616;20101232;23242655
HDAC1,ESR1,Unknown,21655924
HDAC1,GRIN2B,Activation,19081374
HDAC1,ABCB1,Unknown,20037778
HDAC1,MMP9,Repression,22879913
HDAC1,NOS3,Unknown,22848708
HDAC1,PSIP1,Unknown,23386123
HDAC1,PTGS2,Activation,17395887
HDAC1,RELN,Repression,19029285
HDAC1,TFF1,Repression,19581286
HDAC1,TP53,Repression,15130752
HDAC11,IL10,Repression,19011628
HDAC11,IL17A,Repression,21239696
HDAC11,TNF,Repression,21239696
HDAC2,ALOX5,Activation,21883892
HDAC2,CCL2,Unknown,22679019
HDAC2,CXCL8,Repression,19411311
HDAC2,CXCL8,Unknown,11564889
HDAC2,IGF1,Unknown,18193094
HDAC2,VEGFA,Unknown,23926105
HDAC3,ALOX5,Activation,21883892
HDAC3,TNF,Unknown,15356147
HDAC3,VEGFA,Unknown,23926105
HDAC4,IL10,Repression,17610967
HDAC4,PTPA,Unknown,18045992
HDAC4,PTGS2,Activation,18820298
HDAC4,SLC2A4,Unknown,23899560
HDAC4,VEGFA,Repression,19509297
HDAC5,IGF2,Unknown,19666599
HDAC5,SLC2A4,Repression,22991226
HDAC5,SLC2A4,Unknown,23899560
HDAC7,ESR1,Repression,21078666
HDAC9,APP,Unknown,20145244
HDAC9,CDKN2A,Activation,19122829
HDAC9,CFLAR,Activation,20087862
HDAC9,CFLAR,Repression,15540114
HDAC9,CITED2,Repression,18054336
HDAC9,DIRAS3,Repression,16158053
HDAC9,ESR1,Repression,19185986
HDAC9,HSPA5,Repression,19417144
HDAC9,IGFBP1,Repression,12609987
HDAC9,IL18,Unknown,11944905
HDAC9,MEF2A,Repression,12242305;15194749
HDAC9,MMP13,Activation,18054336
HDAC9,MYEF2,Repression,10487760
HDAC9,NFKB1,Repression,15964798
HDAC9,PRL,Repression,12609987
HDAC9,RELA,Repression,15964798
HDAC9,STAT6,Repression,21106524
HDAC9,TNFRSF10B,Repression,15964798
HDAC9,TP53,Repression,15964798
HDGF,FAS,Activation,19710540
HDGF,VEGFA,Activation,14662017;21302807
HES1,MAP2,Repression,19880519
HEXIM1,VEGFA,Unknown,20453883
HIC1,SIRT1,Repression,19525223;19649206
HIC1,SIRT1,Unknown,22064865
HIC1,VEGFA,Repression,24067369
HIC1,VLDLR,Repression,24076391
HIF1A,ABCB1,Repression,12067980
HIF1A,ACE,Activation,19592460
HIF1A,BAX,Activation,15706354
HIF1A,ENO1,Activation,8955077
HIF1A,EPO,Activation,8089148;8663540
HIF1A,EPO,Unknown,16281953
HIF1A,GAPDH,Unknown,11955624
HIF1A,LEP,Activation,18559540
HIF1A,LEP,Unknown,19080496
HIF1A,NR3C1,Unknown,15699159
HIF1A,PIK3CA,Unknown,23060442
HIF1A,PLAU,Unknown,14567996
HIF1A,PPARA,Unknown,14521756
HIF1A,SERPINE1,Unknown,11877282;14567996;17570486
HIF1A,TLR2,Unknown,18159247
HIF1A,VEGFA,Activation,11749701;12542982;12820439;15315159;15735682;15890092;16052307;16515634;16540671;16854277;16900513;17461470;17557905;17889387;18027712;18060642;18572865;19759417;22789427
HIF1A,VEGFA,Repression,12509854;14712484;15930297;16596228;18471962
HIF1A,VEGFA,Unknown,11486006;15156561;16543242;16774940;17486380;18835464;19238077;19502554;21731766;23060442
HIPK2,ABCB1,Unknown,20646448
HIPK2,TP53,Unknown,12851404
HIPK2,VEGFA,Repression,18644116;19046997
HLTF,HERC2,Unknown,22234890
HMG20B,BRCA2,Unknown,21399666
HMGA1,IL1B,Unknown,15901130
HMGA1,INSR,Activation,16707431
HMGA1,INSR,Repression,17434141
HMGA1,KL,Activation,15378028
HMGA1,PTGS2,Activation,22898640
HMGA1,TP53,Unknown,20335021
HMGB2,TNF,Activation,18218727
HMGN1,TFF1,Unknown,17938209
HNF1A,AKR1C4,Unknown,11284743
HNF1A,ALB,Unknown,1321810
HNF1A,CRP,Unknown,18292576;8703909
HNF1A,VEGFA,Unknown,21731766
HNF4A,AKR1C4,Unknown,11284743
HNF4A,APOA1,Unknown,7961760
HNF4A,APOB,Unknown,1639815
HNF4A,CYP2D6,Activation,11752221
HNF4A,LDLR,Activation,21123766
HNF4A,PCSK9,Activation,21123766
HNF4A,PPARA,Unknown,11981036
HNF4A,TCF7L2,Unknown,22951069
HNF4G,AKR1C4,Unknown,11284743
HNF4G,CYP2D6,Activation,11752221
HOXA1,BCL2,Activation,12482855;15665309
HOXA10,TP53,Activation,21993662
HOXA4,TH,Unknown,12670698
HOXA5,TH,Unknown,12670698
HOXB7,DAPK1,Repression,17540169
HOXB7,VEGFA,Activation,21183939
HOXC11,S100B,Unknown,20145129
HOXC13,SPI1,Repression,18076876
HOXC6,MME,Repression,15637592
HOXD3,PLAU,Unknown,14610084
HSF1,ABCB1,Unknown,10816597
HSF1,ATG7,Activation,23386620
HSF1,BAG3,Repression,19006120
HSF1,BAG3,Unknown,20692357
HSF1,CDKN1A,Repression,20622894
HSF1,CRYGA,Unknown,19250318
HSF1,CRYGB,Unknown,19250318
HSF1,FKBP4,Unknown,20692357
HSF1,FUT4,Unknown,23959823
HSF1,GUCA2B,Repression,22129966
HSF1,HLA-G,Unknown,11005379
HSF1,HOPX,Unknown,22669480
HSF1,HSD17B6,Repression,16278218
HSF1,HSP90B2P,Unknown,17897941
HSF1,HSPA1A,Unknown,17897941;20692357;23212905;23874968
HSF1,HSPA1B,Unknown,20692357
HSF1,HSPA4,Activation,12813038;23349863;8114740;8455624
HSF1,HSPA4,Unknown,1508207;15777846;16554822;22940245;23264262
HSF1,IL1B,Repression,10328874
HSF1,JUN,Unknown,24127737
HSF1,LDHA,Activation,19668225
HSF1,MAP3K14,Unknown,19381566
HSF1,MICA,Activation,19139882
HSF1,MICB,Activation,19139882
HSF1,NAT1,Activation,20176657
HSF1,NFKB1,Unknown,18689673
HSF1,POLK,Activation,22227292
HSF1,RELA,Unknown,18689673
HSF1,SERPINE1,Activation,17259369;19401454
HSF1,SESN3,Unknown,23388456
HSF1,STIP1,Unknown,20692357;22669480
HSF1,TNF,Unknown,18689673
HSF1,UBB,Unknown,20692357
HSF2,HSPA4,Activation,12813038;8114740
HSF2,HSPA4,Unknown,1508207
HSF2,MAPK8,Repression,11557063
HTATIP2,VEGFA,Repression,19349353
ID3,TCF3,Repression,24492847
ID3,VEGFA,Unknown,16926250
IFI16,TP53,Unknown,22618232
IKBKB,CD44,Repression,18600306
IKBKB,CXCL8,Unknown,12296854
IKBKB,MMP9,Repression,18600306
IKBKB,NOS2,Repression,17478759
IKBKB,TP53,Unknown,24006445
IKBKB,VCAM1,Repression,18600306
ILF3,HLA-DRB1,Unknown,7651394
ILF3,PLAU,Activation,22986534
ING1,BAX,Activation,15662138;16325212
ING1,CASP3,Activation,15662138
ING1,TP53,Activation,15662138;16325212
ING2,BCL2,Repression,15748897
ING4,BAX,Activation,20707719
ING4,BCL2,Repression,19895734;20707719
ING4,CASP3,Activation,19895734
ING4,CXCL8,Repression,17848618;20707719
ING4,NGF,Repression,22078444
ING4,PTGS2,Repression,18399550
ING4,TP53,Activation,19895734
IRF1,BCL2,Repression,10918594
IRF1,CD40,Activation,18694960
IRF1,CDK1,Repression,22200613
IRF1,DST,Repression,15560761
IRF1,EIF2AK2,Activation,8622878
IRF1,IFNG,Activation,13678429
IRF1,IL10,Activation,12817009
IRF1,IL12A,Unknown,16622221
IRF1,IRF2,Activation,9054665
IRF1,MMP9,Unknown,12105194
IRF1,TP53,Unknown,19003964
IRF2,CIITA,Activation,10557076;10956389
IRF2,CXCR4,Repression,21447649
IRF2,DST,Repression,15560761
IRF2,ERAP2,Unknown,15691326
IRF2,IFNB1,Activation,8021262
IRF2,IFNB1,Unknown,17073600
IRF2,IFNGR1,Repression,18281489
IRF2,IL4,Unknown,7930616
IRF2,TAP1,Activation,15778351
IRF3,CCL2,Unknown,20483755
IRF3,TLR4,Unknown,22208359
IRF4,CD68,Repression,12676954
IRF5,TNF,Unknown,20237317
IRF8,CD68,Repression,12676954
IRF8,IL10,Unknown,20709027
IRF8,IL12A,Unknown,16622221
IRF8,IL1B,Activation,17386941
IRF8,TLR4,Unknown,10734131
ISL1,FGF10,Unknown,22303449
ISL1,GCG,Unknown,21824252
JUN,ABCB1,Activation,10369069
JUN,APP,Unknown,8015372
JUN,BECN1,Activation,19060920
JUN,CCL2,Activation,18443042
JUN,CDK5R1,Unknown,22550165
JUN,CSF2,Unknown,15840658
JUN,CXCL8,Activation,16701870;18684922
JUN,CXCL8,Unknown,11120852;12218154;12643600;12716652;14670967
JUN,CYP19A1,Repression,16810058
JUN,FAS,Activation,10903433
JUN,FAS,Unknown,19670268
JUN,IFNG,Activation,12626576;18641343;20006311;20304822
JUN,IFNG,Unknown,12836278;7759501
JUN,IL12A,Unknown,22904313
JUN,IL1A,Unknown,8688489
JUN,IL1B,Unknown,11306276
JUN,IL6,Activation,20225236
JUN,IL6,Unknown,10542237;11120852
JUN,MAPK8,Activation,19324081
JUN,MAPK8,Unknown,16397260
JUN,MMP9,Activation,15777790;18809380
JUN,MMP9,Repression,21474819
JUN,MMP9,Unknown,10935492;11774399
JUN,NEFL,Activation,8180132
JUN,NGF,Unknown,2111020
JUN,NOS2,Activation,12788789
JUN,NOS2,Repression,9776360
JUN,NOS2,Unknown,14962367
JUN,NOS3,Unknown,11382920
JUN,NPY,Unknown,8036020
JUN,PLAU,Unknown,10454570;11774399
JUN,PPARA,Unknown,10542237
JUN,PTGS2,Activation,15772294;18294142;9620167
JUN,PTGS2,Unknown,11278336;12057991;16339564;17556653;20237399
JUN,RELB,Unknown,15596805
JUN,REN,Unknown,9690204
JUN,SOD2,Unknown,15330761
JUN,SPI1,Activation,9988737
JUN,TFF1,Unknown,12021387
JUN,TNF,Activation,10318823;10688670;10748079;10913190
JUN,TNF,Unknown,7896795;9566900
JUN,TNFRSF1B,Activation,9743209
JUN,TP53,Repression,22859294
JUN,TP53,Unknown,10348347
JUN,VDR,Activation,15930183
JUN,VEGFA,Repression,11731421
JUNB,CLU,Unknown,10406964
JUNB,IL1B,Unknown,11306276
JUNB,IL4,Activation,21799768
JUNB,PTGS2,Activation,9620167
JUND,CLU,Unknown,10406964
JUND,IL6,Activation,11337499
JUND,NOS2,Activation,12788789
JUND,PTGS2,Activation,9620167
JUND,TGFB1,Unknown,10843986
KAT2B,CLOCK,Unknown,14645221
KDM4B,ESR1,Unknown,23723241
KHDRBS1,AR,Unknown,18273831
KHDRBS1,IGF2,Activation,12849008
KHDRBS1,LEP,Activation,21672929
KHSRP,RPL3,Unknown,21705779
KLF10,PTGS1,Activation,23178857
KLF10,SERPINE1,Activation,12173049
KLF11,INS,Activation,18593768
KLF11,INS,Unknown,15774581;18199129;21592955
KLF13,LDLR,Repression,16303770
KLF2,CCR5,Activation,22988032
KLF2,NOS3,Activation,22987017
KLF2,PPARG,Repression,20693579
KLF4,CD14,Activation,17762869
KLF4,IL1B,Repression,22449968
KLF4,IL6,Activation,23846700
KLF4,LAMA1,Activation,17141338
KLF4,SOD1,Repression,23370975
KLF4,TP53,Activation,21132436
KLF4,TP53,Repression,17308127
KLF4,TP53,Unknown,18511453
KLF4,VDR,Repression,22677193
KLF4,VEGFA,Unknown,23926105
KLF5,MMP9,Activation,18617520
KLF6,DAPK2,Activation,18521079
KLF6,IGF1R,Unknown,15131018
KLF6,LAMA1,Activation,17141338
KLF6,MMP9,Repression,17071613;22211962
KLF6,NOS2,Activation,12590140
KLF6,NOS2,Unknown,23831683
KLF8,MMP9,Activation,21151179
LDB1,TCF3,Repression,10767331
LEF1,CTNNB1,Unknown,11326276
LEF1,ESR1,Unknown,18794125
LEF1,HERC2,Unknown,22234890
LEF1,TCF3,Unknown,8479911
LMO4,DLG4,Repression,18424056
LMO4,ESR1,Unknown,16288053
LMX1B,CD2AP,Unknown,11956244
LMX1B,COL4A4,Activation,11175791
LMX1B,TCF3,Activation,10767331
LRRFIP1,TNF,Repression,16199883
MAF,IL4,Activation,11956291
MAF,IL4,Unknown,16498264
MAFA,INS,Unknown,16461554;21830322
MAL,MMP9,Unknown,19724058
MAZ,MMP9,Unknown,16148153
MBD1,ABCB1,Unknown,17667922
MBD1,ALOX5,Repression,19781662
MBD1,IGF2,Unknown,19666599
MBD2,ALOX5,Unknown,19781662
MBD2,DAPK1,Unknown,21693597
MBD2,MSH2,Unknown,15526354
MDM4,TP53,Unknown,11528400;17499002;17875722;19910468
MECP2,ABCB1,Unknown,11865062
MECP2,ALOX5,Unknown,19781662
MECP2,DLX5,Unknown,19195802
MECP2,ESR1,Repression,15870696
MECP2,ESR1,Unknown,21655924;23242655
MECP2,RELN,Repression,19029285
MECP2,TFF1,Repression,15870696
MED1,VDR,Unknown,17229570
MEF2A,MAPK14,Activation,18073218
MEF2A,MAPK7,Activation,18073218
MEF2A,PPARGC1A,Unknown,18222924
MEF2A,SLC2A4,Activation,14630949;18198354
MEF2A,SLC2A4,Unknown,15294043
MEF2C,MAPK7,Activation,11158308
MEF2C,VEGFA,Unknown,18450586
MEF2D,CD14,Activation,12213324
MEN1,CASP8,Activation,17766243
MITF,HERC2,Unknown,22234890
MITF,PPARGC1A,Activation,23416000
MITF,PRKCB,Unknown,16411896
MITF,SERPINF1,Activation,22115973
MITF,TRPM1,Activation,14744763;15577322
MITF,TRPM1,Unknown,20482673
MLLT10,BAX,Repression,15851483
MLLT3,BAX,Repression,15851483
MSC,CDC25A,Repression,15213307
MSC,CDC6,Repression,15213307
MSC,CTLA4,Activation,19561533
MSC,DKK1,Unknown,19148141
MSC,FOXP3,Activation,19561533
MSC,IFNG,Activation,19561533
MSC,IL10,Activation,19561533
MSC,IL2RA,Activation,19561533
MSC,LTA,Repression,15052269
MSC,MCM7,Repression,15213307
MSC,MMP2,Activation,18279606
MSX1,DKK1,Repression,22455953
MSX2,BCL2,Repression,21730974
MSX2,SOD1,Activation,22824755
MTA1,BCAS3,Activation,16617102
MTA1,ESR1,Repression,24413532
MTA1,ESR1,Unknown,11146623
MTA1,MMP9,Unknown,12431981
MTA1,MNAT1,Unknown,12527756
MTA1,NOS2,Activation,20022949
MTA1,TFF1,Unknown,12431981
MTF1,PRNP,Activation,18990686
MTF1,SNCB,Unknown,21386983
MTF1,SOD1,Activation,15378601
MYB,BCL2,Activation,11675351
MYB,BCL2,Repression,20659323
MYB,BCL2,Unknown,16088151
MYB,NR3C1,Unknown,22516378
MYC,BCL2,Unknown,18809243
MYC,CD33,Repression,19259613
MYC,DKK1,Repression,20697356
MYC,DKK1,Unknown,17964517
MYC,GATA1,Repression,18838534
MYC,HSPA4,Unknown,1562593
MYC,IL6,Unknown,19259613
MYC,MAPK1,Unknown,21933022
MYC,MME,Activation,11519042
MYC,TFAM,Unknown,15988031
MYC,TP53,Activation,8494784
MYC,TP53,Unknown,19086036
MYC,VEGFA,Activation,19398483
MYC,VEGFA,Unknown,18809243
MYCN,ABCB1,Repression,7923112
MYCN,BAX,Activation,19885598
MYCN,CLU,Repression,23362253
MYCN,CTSD,Activation,18566016
MYCN,IFNG,Unknown,9570357
MYCN,NGFR,Repression,21123453
MYCN,TP53,Activation,19885598;21862876
MYCN,TP53,Repression,21862876
MYOCD,ACTG2,Activation,19797053
NANOG,DKK1,Unknown,19148141
NCOA1,EPO,Activation,20368990
NCOA3,BCL2,Activation,22213475
NCOA3,EPO,Activation,20368990
NCOA4,TFF1,Unknown,15772083
NCOA6,HSF1,Activation,14960326
NCOR1,ESR1,Repression,20101232
NCOR1,IGF1,Unknown,18193094
NCOR1,PPARG,Repression,20462215
NCOR2,IGF1,Unknown,18193094
NEAT1,CXCL8,Repression,24507715
NELFB,TFF1,Repression,16452188
NELFB,TFF1,Unknown,17043641
NELFCD,CTNNB1,Repression,20735431
NEUROD1,INS,Unknown,10545951;16461554
NF1,MSH2,Unknown,19639020
NF1,TP53,Activation,10634504;8816507
NFAT5,CCL2,Repression,22619484
NFAT5,TNF,Unknown,11485737
NFATC1,IFNG,Unknown,12836278
NFATC2,IFNG,Unknown,12836278
NFATC3,CTSD,Activation,16219765
NFATC3,TFF1,Activation,16219765
NFE2L2,BRCA1,Activation,23353771
NFE2L2,CAT,Activation,22493435
NFE2L2,CFTR,Activation,20309604
NFE2L2,CFTR,Repression,20309604
NFE2L2,CXCL8,Activation,21925595
NFE2L2,GCLC,Repression,22459801
NFE2L2,GCLC,Unknown,16054171
NFE2L2,GSS,Unknown,15890065;22213475
NFE2L2,GSTA1,Activation,16551619
NFE2L2,GSTA1,Repression,22459801
NFE2L2,HBB,Unknown,15206576
NFE2L2,HMOX1,Activation,16551619;21982894;22484158
NFE2L2,HMOX1,Repression,22459801
NFE2L2,HMOX1,Unknown,17942419;24035498
NFE2L2,KRT16,Activation,18629308
NFE2L2,MTHFR,Activation,16551619
NFE2L2,NQO1,Activation,11013233
NFE2L2,NQO1,Repression,22459801
NFE2L2,NQO1,Unknown,11035254
NFE2L2,SDHB,Unknown,9492280
NFE2L2,SOD1,Activation,22493435
NFE2L2,SOD2,Activation,22493435
NFE2L2,UGT2B7,Activation,18622263
NFIC,FHL5,Activation,16565071
NFIC,ALAS1,Unknown,15123725
NFIC,C4BPB,Activation,8598458
NFIC,CCL2,Activation,16206198
NFIC,COL18A1,Unknown,11093745
NFIC,COL1A1,Unknown,10082137;7504695
NFIC,CSH1,Unknown,10715552
NFIC,CYP17A1,Activation,14684846
NFIC,CYP17A1,Unknown,11463853
NFIC,CYP1A1,Repression,10490621
NFIC,FABP7,Unknown,10896661;19540848;21771320
NFIC,GFAP,Unknown,19540848
NFIC,GTF3C1,Unknown,11118217
NFIC,GTF3C2,Unknown,11118217
NFIC,GUCY1B1,Unknown,14504408
NFIC,HGF,Unknown,10860846
NFIC,HMGB1,Activation,11245470
NFIC,HSD11B2,Unknown,17551100
NFIC,IRS2,Activation,19755487
NFIC,ITGA5,Repression,18775869
NFIC,JUN,Unknown,10403485
NFIC,MATN1,Repression,7730325
NFIC,POLD2,Unknown,10978529
NFIC,POLE2,Unknown,11433027
NFIC,SLC34A2,Activation,15458926
NFIC,SMUG1,Activation,14642566
NFIC,TFPI2,Unknown,12757776
NFIC,VWF,Unknown,11895773
NFIL3,APP,Unknown,22947103
NFIL3,IFNG,Unknown,7565758
NFIL3,IL1B,Repression,8547328
NFIL3,PTGS2,Unknown,1620116
NFIX,CHI3L1,Activation,21953450
NFKB1,A2M,Unknown,11466367
NFKB1,ABCA1,Repression,17135302
NFKB1,ABCB1,Activation,19763573
NFKB1,ABCB1,Repression,12527911
NFKB1,ABCB1,Unknown,18234965
NFKB1,AGER,Activation,18622638;19616578
NFKB1,AGT,Unknown,10628750;8613256
NFKB1,AKT1,Repression,18031796
NFKB1,ALOX5,Repression,15517885
NFKB1,BACE1,Repression,17385716
NFKB1,BAX,Repression,18158998
NFKB1,BAX,Unknown,20056115
NFKB1,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
NFKB1,BCL2,Repression,12032828;15120608;18031796;18566231
NFKB1,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
NFKB1,BCL3,Activation,11387332
NFKB1,BRCA2,Activation,10961992
NFKB1,CASP3,Unknown,20056115
NFKB1,CASP9,Unknown,20056115
NFKB1,CCL2,Activation,10530453;11512674;12488502;12647268;16206198;16764699;20200316;9388261
NFKB1,CCL2,Unknown,10744656;11006087;11949945;12218154;14631383;15950427;16040075;16818736;8617886
NFKB1,CCR5,Unknown,12745546;19469019;9840284
NFKB1,CD40,Activation,19164127;9733827
NFKB1,CD40,Unknown,11027342;11313274;17031478
NFKB1,CRMP1,Unknown,18782567
NFKB1,CRP,Activation,12667216;17704137
NFKB1,CRP,Unknown,17513780
NFKB1,CSF2,Unknown,18285351
NFKB1,CTSB,Activation,15102937;18598236
NFKB1,CXCL8,Activation,10506755;10530453;11297551;11512674;11564889;12058956;15350531;15387324;15688424;15958549;16701870;16764699;17040605;17041011;17917246;18074095;18996370;22340043;7876168
NFKB1,CXCL8,Repression,15517885;8413215
NFKB1,CXCL8,Unknown,10477716;11120852;11342414;11953364;12218154;12485925;12643600;12707271;12716652;14631383;14670967;15289496;15950427;16004996;16105834;16803583;17045242;18281166;19376732;19732956;19786024;19837667;8878392;9698090
NFKB1,CYP19A1,Repression,15459115
NFKB1,FAS,Activation,19628709;9733827
NFKB1,FAS,Repression,16784892
NFKB1,FAS,Unknown,10022897;10871852;16317104;7528667
NFKB1,GDNF,Unknown,9729303
NFKB1,GFAP,Activation,16516312
NFKB1,GFAP,Unknown,20471977
NFKB1,GSK3B,Unknown,11579131
NFKB1,HMOX1,Unknown,8016102
NFKB1,IFNG,Activation,17407192;18690006
NFKB1,IFNG,Unknown,21243522;9374532
NFKB1,IL10,Activation,19124729
NFKB1,IL10,Unknown,9310124
NFKB1,IL12A,Activation,18690006
NFKB1,IL17A,Unknown,21243522
NFKB1,IL18,Activation,15963597;17399992
NFKB1,IL18,Unknown,10227974
NFKB1,IL1A,Repression,17612514
NFKB1,IL1B,Activation,12686724;14960579;8413223;8679226;9878621
NFKB1,IL1B,Unknown,10080875;10963848;16433741;17707233;18285351;20336759;9058643
NFKB1,IL4,Unknown,12516545
NFKB1,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7876168;8679226;8725624
NFKB1,IL6,Repression,15517885
NFKB1,IL6,Unknown,10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;2405250;8752656;9516466
NFKB1,LCN2,Activation,15536164
NFKB1,LCN2,Unknown,19707556;20220144;24391115
NFKB1,LPL,Activation,20200316
NFKB1,MMP9,Activation,10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21963718
NFKB1,MMP9,Repression,15605368;18566231
NFKB1,MMP9,Unknown,11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762
NFKB1,NOS1,Activation,17081374
NFKB1,NOS2,Activation,15350552;17081374;17720813;18057724
NFKB1,NOS2,Unknown,11438703;15170030;16283237;16318585;19766095
NFKB1,NOS3,Activation,17081374;17644577
NFKB1,PLAU,Activation,11689575;17407600;20352621
NFKB1,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
NFKB1,PTGS2,Repression,12622742;15517885
NFKB1,PTGS2,Unknown,12067569;12349897;12871860;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
NFKB1,SERPINA3,Repression,11027208
NFKB1,SERPINE1,Activation,11757833;12675842
NFKB1,SERPINE1,Repression,15631825
NFKB1,SOD2,Activation,11880364;14515147;19507253
NFKB1,SOD2,Unknown,15330761;18779124
NFKB1,SQSTM1,Unknown,9762895
NFKB1,TF,Activation,12744731
NFKB1,TF,Unknown,22119392
NFKB1,TFF1,Activation,17565651
NFKB1,TGFB1,Unknown,16365456
NFKB1,TLR2,Activation,12686724;19779021
NFKB1,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
NFKB1,TNF,Unknown,10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
NFKB1,TP53,Unknown,10348347;11032029
NFKB1,VEGFA,Activation,15856023;16684540;17407600;18056465
NFKB1,VEGFA,Repression,15517885
NFKB1,VEGFA,Unknown,12160329;17673602;18184402;20103608;20538607
NFKBIA,CD40,Repression,9733827
NFKBIA,CXCL8,Unknown,12296854
NFKBIA,FAS,Repression,9733827
NFKBIA,IL1B,Repression,15228586
NFKBIA,MMP9,Unknown,11376631
NFKBIA,NOS2,Repression,17478759
NFYA,ABCB1,Unknown,18234965;22154511
NFYA,FAS,Unknown,9261184
NFYA,OGG1,Activation,14688259
NFYA,OGG1,Unknown,17989114
NFYB,ABCB1,Unknown,18234965
NFYB,FAS,Unknown,9261184
NFYC,ABCB1,Unknown,18234965
NFYC,FAS,Unknown,9261184
NHLH2,MAOA,Activation,22169038
NKX2-5,CTNNB1,Unknown,19479054
NKX3-1,ACTG2,Activation,19797053
NKX3-1,ESR1,Unknown,18794125
NKX3-1,IGF1R,Repression,22179513
NKX3-1,VEGFA,Unknown,18974119
NOTCH3,APOD,Repression,21705670
NR0B1,CYP19A1,Repression,12213901;22427816
NR0B1,NOS1,Activation,19726747
NR0B2,CYP8B1,Unknown,15581596
NR0B2,PTGS2,Activation,21613300
NR1H2,ABCA1,Activation,16141411
NR1H3,ABCA1,Activation,11264984;16141411;18580406;19201410
NR1H3,ABCA1,Unknown,15171719
NR1H3,CETP,Unknown,18562803
NR1H4,ABCB11,Unknown,11387316
NR1H4,INS,Activation,20060466
NR1H4,SCARB1,Activation,20956002
NR1H4,VEGFA,Activation,21364590
NR1I2,ABCB1,Activation,18540626
NR1I2,BCL2,Activation,16085054
NR1I2,CCL2,Repression,22248096
NR1I2,IL10,Activation,22285937
NR2E3,ESR1,Unknown,22174013
NR2F1,APOB,Unknown,1639815
NR2F1,CYP19A1,Unknown,11973645
NR2F2,PPARA,Unknown,11981036
NR2F6,APOB,Unknown,1639815
NR2F6,CYP19A1,Unknown,11973645
NR3C1,ATF2,Repression,17016446
NR3C1,ATP1B1,Repression,9694812
