TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
STAT3,HMOX1,Activation,19129475
STAT3,HP,Unknown,17645497
STAT3,HSPA4,Activation,19754877
STAT3,IFNG,Repression,18616672
STAT3,IL10,Activation,12817009;18765795
STAT3,IL10,Unknown,10903771;15034082;17404037;18403020;19124156
STAT3,IL6,Activation,10391682;18765795;20930550;22547075;22927445
STAT3,IL6,Repression,18616672
STAT3,IL6,Unknown,22105366;22363173
STAT3,LEP,Activation,18242580;19492417
STAT3,MCL1,Activation,15184887;15805299;16432172;17880940;19523441
STAT3,MCL1,Repression,22313388
STAT3,MCL1,Unknown,15469392;16317687;18790750;19595668;20654581;22465052
STAT3,MMP14,Unknown,14673954
STAT3,MMP2,Activation,17533737;19284568;20069389
STAT3,MMP2,Repression,17533737
STAT3,MMP2,Unknown,16540670
STAT3,MMP9,Repression,20067773
STAT3,PROS1,Unknown,16840717
STAT3,PTGS2,Activation,20145033
STAT3,PTGS2,Unknown,21172343
STAT3,PTPN13,Activation,24191246
STAT3,SOCS3,Activation,11788008;15184887;19332118;20357037;22179221
STAT3,SOCS3,Unknown,23335796
STAT3,STS,Activation,21331591
STAT3,TGFB1,Activation,16474852
STAT3,TIMP1,Activation,15161657
STAT3,TIMP1,Unknown,11918744;15920698
STAT3,TP53,Unknown,20043094
STAT3,TWIST1,Unknown,17909010
STAT3,TWIST1,Activation,23623921
STAT3,TWIST1,Unknown,17909010
STAT3,UCP2,Repression,21344490
STAT3,VDR,Repression,23424038
STAT3,VEGFA,Unknown,23104276
STAT3,VEGFA,Activation,11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908
STAT3,VEGFA,Repression,17533737;19880237;22313388
STAT3,VEGFA,Unknown,12824281;16540670;16899623;17937859;18184402;18320073;19020709;20043094;21172343;21344490;21731766;25101566
STAT5A,BCL2L1,Unknown,11756417
STAT5A,IFNG,Activation,15528362
STAT5A,SP1,Unknown,17922009
STAT5A,SUMO1,Repression,22723377
STAT5B,BCL2L1,Activation,20585448
STAT5B,IFNG,Unknown,15528362
STAT5B,IGF1,Activation,22419735
TAF4,CDKN1A,Unknown,17996705
TAL1,ANGPT2,Unknown,22792348
TAL1,CD34,Repression,14715640
TAL1,KRT7,Unknown,20140202
TBP,APP,Unknown,8015372
TBP,BCL2,Repression,11313951
TBP,CDKN1A,Unknown,17996705
TBP,CRP,Unknown,18684932
TBP,E2F1,Unknown,9400991
TBP,FUS,Repression,19841068
TBP,IL6,Repression,9209275
TCF3,CDKN1A,Activation,15856770;23684607
TCF3,CDKN1A,Unknown,19125693
TCF3,POU5F1,Repression,21725619
TP53,ABCB1,Repression,10029407
TP53,ABCB1,Unknown,18234965
TP53,AKT1,Repression,12485897
TP53,ALOX5,Unknown,17018618
TP53,APAF1,Unknown,11896574;15972851
TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
TP53,BAX,Unknown,10559267;11278953;12851404;15988033;19067706;21859835
TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137
TP53,BCL2,Unknown,21859835
TP53,BCL2L1,Activation,9000137
TP53,BCL2L1,Repression,18172861
TP53,BGLAP,Activation,21964930
TP53,BRCA1,Repression,9619832
TP53,BRCA1,Unknown,21742769
TP53,CASP1,Unknown,11278253
TP53,CASP3,Unknown,21859835
TP53,CAV1,Activation,10684646
TP53,CDKN1A,Activation,10101800;10327058;10499591;10522058;10566557;10597242;11444825;11892838;12665570;12889596;12902982;14522900;15851483;15882981;15897882;17280505;18172861;18645021;19501055;19713748;20673369;21084835;21245169;21557991;22532570;22732402;7753560;9916993
TP53,CDKN1A,Repression,15208672;16970927;17344317
TP53,CDKN1A,Unknown,10559267;10910098;12007564;12420214;12851404;15509808;15539944;15856024;15988033;16103882;16434701;16540664;16557594;16581545;17996705;18225552;18755897;19067706;19954840;20036872;20190809;20531308;21858218;21900401
TP53,CDKN1B,Unknown,15988033
TP53,CHEK2,Repression,10531348
TP53,CRYAB,Activation,21556774
TP53,CTNNB1,Repression,19411072
TP53,DUSP1,Activation,12890671;15611668
TP53,E2F1,Repression,8557038
TP53,EGR1,Unknown,16990849
TP53,FGF2,Repression,10029407
TP53,FOXO3,Unknown,19299143
TP53,FUS,Unknown,12364590
TP53,GC,Unknown,8642300
TP53,GDF15,Activation,10618379
TP53,GDF15,Unknown,10777512
TP53,HNF4A,Repression,16895524
TP53,HSF1,Unknown,20180806
TP53,IER3,Unknown,12360408
TP53,MCL1,Repression,19411072
TP53,MMP2,Activation,10029407;11792711;9343394
TP53,MMP2,Unknown,19853299;19939245
TP53,OGG1,Activation,16293709
TP53,PPARGC1A,Unknown,19139068
TP53,PRKAB1,Unknown,12771025
TP53,PTPN13,Unknown,11696979
TP53,SLC2A1,Repression,22483234
TP53,SMAD3,Unknown,21900401
TP53,STAT3,Repression,11809683
TP53,TP53,Activation,22532570
TP53,TP53,Unknown,11032029;16990849
TP53,TYMS,Repression,21351099
TP53,VEGFA,Activation,16684540
TP53,VEGFA,Repression,11559575
TP53,XPC,Unknown,12771027;12967652;15927209;16357511;22336944
TRAF6,CD40,Unknown,16143987
TRAF6,VEGFA,Repression,22326918
TWIST1,ATM,Activation,19051271
TWIST1,BCL2,Unknown,23095743
TWIST1,GDF15,Activation,19051271
TWIST1,MAPK1,Activation,23222305
TWIST1,MMP2,Activation,20646316
TWIST1,TIMP1,Repression,19513566
VDR,ASAP2,Unknown,23999061
VDR,BGLAP,Unknown,20227497
VDR,CALB1,Activation,1317496
VDR,CD14,Activation,16402404
VDR,CDKN1A,Unknown,23087083
VDR,CDKN1B,Activation,16518840
VDR,CXCL8,Activation,9431991
VDR,CXCL8,Unknown,24250750
VDR,CYP3A4,Unknown,11723248
VDR,CYP3A4,Activation,12147248;19712670
VDR,CYP3A4,Unknown,11991950;15205382;15358113;18400206;22939842
VDR,DDIT4,Unknown,21123297
VDR,IL10,Repression,20691220
VDR,IL12B,Repression,21310195
VDR,IL6,Repression,11050002
VDR,PRL,Unknown,10406465
VDR,PTH,Repression,17095575;7489414
VDR,UCP1,Unknown,23906633
XBP1,CCL2,Unknown,16931790
XBP1,CXCL8,Unknown,16931790
XBP1,DDIT3,Unknown,17455323
XBP1,ERN1,Unknown,20513357
XBP1,IL6,Unknown,16931790
XBP1,NOS2,Unknown,20637858
XBP1,PRNP,Unknown,23737521
XBP1,SOD2,Unknown,17192397
XBP1,VEGFA,Unknown,20824063
XPC,CASP2,Repression,22174370
XRCC6,CD40,Unknown,17031478
ZBTB16,BCL2,Repression,14769944
