TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
PPARG,BCL2,Activation,15067355
PPARG,BCL2,Repression,14960510
PPARG,BCL2L1,Repression,14960510
PPARG,CAT,Unknown,20075562
PPARG,CAV1,Unknown,17764562
PPARG,CCND1,Repression,15041706;15193259;15486348
PPARG,CD36,Activation,11795270
PPARG,CD36,Unknown,15104237;17322100
PPARG,EGFR,Repression,15486348
PPARG,FGF1,Unknown,22522926
PPARG,GDF15,Unknown,14662774
PPARG,HMOX1,Unknown,17413033
PPARG,JAG1,Unknown,20436223
PPARG,KLF4,Unknown,23275339
PPARG,MMP9,Repression,20021931
PPARG,MYC,Repression,11973610
PPARG,PTEN,Activation,11378386;16425225;16775433;20198337
PPARG,PTGS2,Activation,11412039
PPARG,PTGS2,Repression,14555539;16506021
PPARG,PTGS2,Unknown,10827178;11278336
PPARG,TP53,Activation,14960510;16887883
PPARGC1A,MFN2,Activation,17828388
PURA,AR,Repression,18413735;19790234
PURA,FAS,Repression,10903433
RARA,CYP1A1,Unknown,15325265
RARA,FGFBP1,Activation,11077050
RARA,MAOB,Unknown,19401466
RARA,PRKCA,Activation,11525643
RARA,SCD,Activation,11397803
RELA,ABCB1,Activation,19763573
RELA,ABCB1,Unknown,18234965
RELA,ABCG2,Activation,10342828
RELA,AGER,Activation,18622638;19616578
RELA,AKT1,Repression,18031796
RELA,ALOX5,Repression,15517885
RELA,AR,Repression,14715080;15517885
RELA,AR,Unknown,16619263
RELA,BAX,Repression,18158998
RELA,BAX,Unknown,20056115
RELA,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
RELA,BCL2,Repression,15120608;18031796;18566231
RELA,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
RELA,BCL2L1,Activation,12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113;20585448
RELA,BCL2L1,Repression,15231833
RELA,BCL2L1,Unknown,10733571;10925251;14739605;16453001;17673602
RELA,CARM1,Unknown,20462455
RELA,CASP3,Unknown,20056115
RELA,CASP9,Unknown,20056115
RELA,CCL2,Activation,10530453;12488502;12647268;16206198;16764699;17452470;20200316;9388261
RELA,CCL2,Unknown,10744656;11006087;11949945;12218154;14631383;15950427;16040075;16730843;16818736;8617886
RELA,CCL4,Unknown,11342414
RELA,CCND1,Activation,10409765;10464245;11861406;15756023;15856023;17407600;18341653;19263436;22306268
RELA,CCND1,Repression,18566231
RELA,CCND1,Unknown,12894581;16453001;17673602;17944672;18184402;19766095;20103608;20538607
RELA,CCR2,Activation,19156404
RELA,CD40,Activation,19164127;9733827
RELA,CD40,Unknown,11313274;17031478
RELA,CD40LG,Unknown,11160303;11529914;21243522
RELA,CRP,Activation,12667216;17704137
RELA,CRP,Unknown,17513780
RELA,CSF2,Unknown,18285351
RELA,CXCL1,Activation,10530453;15958549
RELA,CXCL1,Unknown,11112786;16040075
RELA,CXCL10,Activation,16982926;20164184;24701034
RELA,CXCL10,Unknown,16818736;19479051;24257594
RELA,CXCL8,Activation,10506755;10530453;11297551;11564889;12058956;15350531;15387324;15688424;15958549;16764699;17040605;17041011;17917246;18074095;18996370;22340043;22891766;7876168
RELA,CXCL8,Repression,15517885;8413215
RELA,CXCL8,Unknown,10477716;11120852;11342414;11953364;12218154;12485925;12643600;12707271;12716652;14631383;14670967;15289496;15950427;16004996;16105834;16803583;17045242;18281166;19376732;19732956;19786024;19837667;19966855;8617886;8878392;9698090
RELA,CXCR4,Activation,12690099;16267013;20068066
RELA,CXCR4,Unknown,20157762
RELA,CYP19A1,Repression,15459115;18519709
RELA,CYP1A1,Unknown,19928584
RELA,EBI3,Activation,9733827
RELA,EDN1,Unknown,21334436
RELA,EGFR,Activation,17881446
RELA,EGR1,Repression,21983014
RELA,FAS,Activation,19628709;9733827
RELA,FAS,Repression,16784892
RELA,FAS,Unknown,10871852;16317104
RELA,FN1,Activation,10649441;10867646
RELA,FN1,Unknown,22223884
RELA,FOXP3,Activation,20462637
RELA,FOXP3,Unknown,23178569
RELA,GFAP,Activation,16516312
RELA,GFAP,Unknown,20471977
RELA,GSTP1,Activation,15013838
RELA,HDAC1,Unknown,23027620
RELA,HES1,Unknown,17876798
RELA,HIF1A,Unknown,18498249
RELA,HLA-F,Unknown,11137213
RELA,HMOX1,Unknown,8016102
RELA,IFNG,Activation,17407192;18690006
RELA,IFNG,Unknown,21243522;9374532
RELA,IL10,Activation,19124729
RELA,IL17A,Unknown,21243522
RELA,IL18,Activation,15963597;17399992
RELA,IL18,Unknown,10227974
RELA,IL1A,Repression,17612514
RELA,IL1B,Activation,12686724;14960579;8021507;8413223;8679226;9878621
RELA,IL1B,Unknown,10080875;10963848;16433741;17707233;18285351;20336759;9058643
RELA,IL2,Activation,11035116;18207244;19968887;7623820;9233628
RELA,IL2,Unknown,11145913;12027419;15477007;8814256;8977179;9135552;9737979
RELA,IL23A,Activation,17569750
RELA,IL23A,Unknown,17707233
RELA,IL2RA,Unknown,11781710;9135552
RELA,IL4,Unknown,12516545
RELA,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226
RELA,IL6,Repression,15517885
RELA,IL6,Unknown,10542237;10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;19966855;20457835;8752656;9516466
RELA,IRF1,Activation,18694960
RELA,IRF1,Unknown,12077266
RELA,LCN2,Activation,15536164
RELA,LCN2,Unknown,19707556;20220144;24391115
RELA,MIF,Unknown,18710704
RELA,MMP14,Activation,19303700;21627988
RELA,MMP9,Activation,10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21238464;21963718
RELA,MMP9,Repression,15086314;15605368;18566231
RELA,MMP9,Unknown,11376631;12105194;14755547;15175338;17158602;17673602;17922642;18357389;19662350;19783786;20103608;20332461;7860222;9500201;9679762
RELA,MYC,Activation,17018379
RELA,MYC,Repression,18566231
RELA,MYC,Unknown,11114727;12894581;17673602;17944672;18184402;19469019;19766095;21790895
RELA,NAMPT,Activation,16701870
RELA,NCAM1,Activation,19091137
RELA,NFKB1,Activation,20596645
RELA,NFKB1,Unknown,19469019
RELA,NOS1,Activation,17081374
RELA,NOS2,Activation,15350552;17081374;17720813;18057724
RELA,NOS2,Unknown,15170030;16283237;16318585;19766095;9712833
RELA,NRF1,Unknown,20587593
RELA,OPTN,Activation,19340308
RELA,PTAFR,Activation,11502209
RELA,PTEN,Activation,17334236;19940030
RELA,PTEN,Repression,19940030
RELA,PTGES,Activation,17928629
RELA,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
RELA,PTGS2,Repression,12622742;15517885
RELA,PTGS2,Unknown,12067569;12349897;12871860;14645117;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
RELA,S100A6,Activation,12859951
RELA,SERPINA3,Repression,11027208
RELA,SIRT1,Activation,20617556
RELA,SOD2,Activation,11880364;14515147;19507253
RELA,SOD2,Unknown,15330761;18779124
RELA,STAT3,Unknown,25040843
RELA,TIMP1,Repression,14600595
RELA,TLR2,Activation,12686724;19779021
RELA,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
RELA,TNF,Unknown,10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
RELA,TNFRSF10B,Activation,18599488
RELA,TNFRSF10B,Unknown,18523266;19351839
RELA,TNFSF14,Unknown,21243522
RELA,TP53,Unknown,10348347;11032029;15155458
RELA,VEGFA,Activation,15856023;16684540;17407600;18056465
RELA,VEGFA,Repression,15517885
RELA,VEGFA,Unknown,12160329;17673602;18184402;20103608;20538607
RELA,XIAP,Activation,15041463;15756023;18223231
RELA,XIAP,Repression,18566231;18761050
RELA,XIAP,Unknown,14739605;16157589;16453001;18978816
REST,AR,Unknown,24163104
REST,BDNF,Repression,18075316;18518926
REST,CACNA1H,Unknown,22431737
REST,CD59,Repression,20421646
REST,CHGA,Unknown,19118055
REST,CHGB,Unknown,19118055
REST,GJD2,Repression,14565956
REST,NRP1,Repression,16330548
REST,TAC1,Repression,12220737;19246391
REST,TPH2,Activation,17613521
REST,VGF,Unknown,19118055
SFPQ,ADARB2,Repression,24173718
SFPQ,CXCL8,Repression,24507715
SFPQ,NEAT1,Unknown,24507715
SIRT1,ABCB1,Activation,20713551
SIRT1,CCND1,Repression,21474819
SIRT1,CTNNB1,Repression,22245592
SIRT1,EZH2,Repression,21703114
SIRT1,FOXP3,Unknown,21533107
SIRT1,HIF1A,Activation,22245592
SIRT1,HSF1,Activation,23349863
SIRT1,HSF1,Unknown,19229036
SIRT1,HSPA4,Unknown,23349863
SIRT1,IL1B,Unknown,21245135
SIRT1,MMP9,Repression,19376817;21474819
SIRT1,MYC,Repression,22245592;22483777
SIRT1,NOTCH1,Repression,23028940
SIRT1,PPARG,Repression,15850715
SIRT1,TNF,Unknown,21245135
SIRT1,TNFRSF10B,Repression,22483777
SIRT1,TP53,Activation,23661372
SIRT1,TP53,Repression,15130752;15632193
SIRT1,TP73,Unknown,19188449
SOX10,COL11A2,Activation,12783851
SOX10,GJB1,Activation,15470753
SOX10,GJB1,Repression,16494873;21918739
SOX10,GJB1,Unknown,11734543
SOX10,MBP,Unknown,11734543
SOX10,MPZ,Unknown,21179557
SOX10,NES,Unknown,19845757
SOX10,RET,Activation,20977903
SOX10,RET,Unknown,14523991
SOX2,BMP4,Repression,24477565
SOX2,CCND1,Unknown,18456656
SOX2,NTRK3,Activation,22265740
SOX2,VIM,Activation,20739473
SOX9,AR,Activation,17234760
SOX9,COL11A2,Activation,12783851
SOX9,HES1,Activation,19322650
SOX9,KLF4,Unknown,18977346
SOX9,NES,Unknown,19845757
SOX9,SHH,Unknown,20569257
SOX9,SOX10,Repression,15896776
SREBF1,AR,Unknown,20071336
SREBF1,BCL2L1,Repression,16091421
SREBF1,CAV1,Repression,19808659
SREBF1,FAS,Activation,18420801
SREBF1,FAS,Unknown,12531699;20173757;9300785
SREBF1,HMOX1,Unknown,17452746
SREBF1,PPARG,Unknown,10409739
SREBF1,SCD,Unknown,11414710
STAT3,AKT1,Unknown,16007214
STAT3,AR,Unknown,23906537
STAT3,BCL2,Activation,15184887;15805299;18839277;19926637;21435102;22504301
STAT3,BCL2,Repression,22313388
STAT3,BCL2,Unknown,18320073;20043094;20446017;21172343;21344490;21385902
STAT3,BCL2L1,Activation,11369651;15184887;15805299;16651438;17880940;20069389;21435102
STAT3,BCL2L1,Repression,20067773
STAT3,BCL2L1,Unknown,15469392;16384639;18222423;18790750;20654581;21172343;21344490
STAT3,CCL2,Activation,24429361
STAT3,CCND1,Activation,16651438;19880237;19926637;21435102;22218594
STAT3,CCND1,Repression,19880237;22313388
STAT3,CCND1,Unknown,12147685;15469392;16384639;16510571;18184402;20332458;21172343;21344490
STAT3,CHI3L1,Activation,21953450
STAT3,CRP,Activation,12667216;20978825;23361365
STAT3,CRP,Unknown,18292576
STAT3,CXCL8,Unknown,17726017
STAT3,CYP19A1,Unknown,15072557
STAT3,DDIT3,Repression,23288901
STAT3,DNMT1,Activation,16861352;21944426
STAT3,DNMT1,Unknown,19887607;23604529
STAT3,EGFR,Activation,21590492;23504318
STAT3,ESR2,Activation,21546410
STAT3,FAS,Activation,15223310
STAT3,FAS,Repression,16651438;22313388
STAT3,FGF1,Repression,14673954
STAT3,FGF2,Activation,21418908;23086340
STAT3,FGF2,Unknown,16540670
STAT3,GFAP,Activation,21833841
STAT3,GFAP,Unknown,11740937
STAT3,HAMP,Activation,18671304
STAT3,HAMP,Unknown,16835372
STAT3,HGF,Activation,12168776
STAT3,HGF,Unknown,23954444
STAT3,HIF1A,Activation,17597020;18644974;19265129
STAT3,HIF1A,Unknown,23991099
STAT3,HMOX1,Activation,19129475
STAT3,HP,Unknown,17645497
STAT3,HSPA4,Activation,19754877
STAT3,HSPB1,Activation,14715258
STAT3,IFNG,Repression,18616672
STAT3,IL10,Activation,12817009;18765795
STAT3,IL10,Unknown,10903771;15034082;17404037;18403020;19124156
STAT3,IL2,Activation,18550668
STAT3,IL2RA,Unknown,10068671;11368440;24159173
STAT3,IL6,Activation,10391682;18765795;20930550;22547075;22927445
STAT3,IL6,Repression,18616672
STAT3,IL6,Unknown,22105366;22363173
STAT3,IRF1,Activation,8647845
STAT3,IRF1,Unknown,10068671
STAT3,LEP,Activation,18242580;19492417
STAT3,MMP14,Unknown,14673954
STAT3,MMP7,Activation,18411043
STAT3,MMP7,Repression,20939893
STAT3,MMP9,Repression,20067773
STAT3,MYC,Activation,15184887;17204573;19259613
STAT3,MYC,Repression,20067773;22317895
STAT3,MYC,Unknown,10464281;15469392;18184402;20654581
STAT3,NOX1,Unknown,19834108
STAT3,NR2C2,Unknown,15764709
STAT3,PHB,Unknown,17324931
STAT3,PTEN,Activation,22055460
STAT3,PTGS2,Activation,20145033
STAT3,PTGS2,Unknown,21172343
STAT3,SHH,Activation,22554932
STAT3,TGFB1,Activation,16474852
STAT3,TIMP1,Activation,15161657
STAT3,TIMP1,Unknown,11918744;15920698
STAT3,TNFRSF10B,Repression,19351839
STAT3,TP53,Unknown,20043094
STAT3,UCP2,Repression,21344490
STAT3,VDR,Repression,23424038
STAT3,VEGFA,Unknown,23104276
STAT3,VEGFA,Activation,11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908
STAT3,VEGFA,Repression,17533737;19880237;22313388
STAT3,VEGFA,Unknown,12824281;16540670;16899623;17937859;18184402;18320073;19020709;20043094;21172343;21344490;21731766;25101566
STAT5A,BCL2L1,Unknown,11756417
STAT5A,CCND1,Unknown,14645506
STAT5A,ESR1,Unknown,11731618
STAT5A,IFNG,Activation,15528362
STAT5A,SUMO1,Repression,22723377
SUGP1,IL1B,Activation,9878621
TCF3,MYC,Activation,22384858
TCF3,MYC,Repression,21788410
TCF3,POU5F1,Repression,21725619
TEAD1,NAIP,Unknown,23994529
TP53,ABCB1,Repression,10029407
TP53,ABCB1,Unknown,18234965
TP53,AKT1,Repression,12485897
TP53,ALOX5,Unknown,17018618
TP53,ANKRD1,Unknown,20599664
TP53,APCS,Activation,15378026
TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
TP53,BAX,Unknown,10559267;11278953;12851404;15988033;19067706;21859835
TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137
TP53,BCL2,Unknown,21859835
TP53,BCL2L1,Activation,9000137
TP53,BCL2L1,Repression,18172861
TP53,BRCA1,Repression,9619832
TP53,BRCA1,Unknown,21742769
TP53,CARM1,Unknown,20462455
TP53,CASP1,Unknown,11278253
TP53,CASP3,Unknown,21859835
TP53,CAV1,Activation,10684646
TP53,CCND1,Repression,12808109
TP53,CDK2,Repression,12732645
TP53,CTNNB1,Repression,19411072
TP53,CTSD,Activation,10029407
TP53,CYFIP2,Unknown,15856024
TP53,DNMT1,Activation,20570896
TP53,DNMT1,Repression,20570896;21478913
TP53,DNMT1,Unknown,18555750
TP53,EGFR,Activation,10029407
TP53,EGR1,Unknown,16990849
TP53,ESR1,Unknown,21655924
TP53,EZH2,Activation,15208672
TP53,EZH2,Repression,15208672;21165554
TP53,FAS,Activation,10101800;11313989
TP53,FAS,Unknown,16317104
TP53,FGF2,Repression,10029407
TP53,FUS,Unknown,12364590
TP53,GC,Unknown,8642300
TP53,GDF15,Activation,10618379
TP53,GDF15,Unknown,10777512
TP53,GPNMB,Unknown,15684612
TP53,GSTP1,Activation,18505928
TP53,HSF1,Unknown,20180806
TP53,ID2,Unknown,16557594
TP53,IGF1R,Repression,12444079;17097318
TP53,IGF1R,Unknown,11001824;17600529
TP53,MET,Repression,21831840
TP53,MYC,Repression,19411072
TP53,MYC,Unknown,19202062
TP53,NFKB1,Unknown,15988033
TP53,PPARGC1A,Unknown,19139068
TP53,PTPA,Repression,10787423
TP53,PTEN,Repression,17344317
TP53,PTEN,Unknown,11545734
TP53,RELA,Unknown,15988033
TP53,S100B,Activation,15178678
TP53,STAT3,Repression,11809683
TP53,TNFRSF10B,Activation,10101800;11313989;11756185
TP53,TNFRSF10B,Unknown,10810622;19351839
TP53,TP53,Activation,22532570
TP53,TP53,Unknown,11032029;16990849
TP53,TP73,Unknown,11238924;16990849
TP53,VEGFA,Activation,16684540
TP53,VEGFA,Repression,11559575
TP53,XPO1,Repression,22284678
TP73,BAX,Unknown,19067706
TP73,VDR,Unknown,17716971
VDR,ASAP2,Unknown,23999061
VDR,CALB1,Activation,1317496
VDR,CD14,Activation,16402404
VDR,CXCL8,Activation,9431991
VDR,CXCL8,Unknown,24250750
VDR,CYP1A1,Unknown,22837390
VDR,EGFR,Repression,16087726
VDR,EGFR,Unknown,15218361
VDR,FOXP3,Unknown,22529297
VDR,HLA-DRB1,Unknown,19956544
VDR,IL10,Repression,20691220
VDR,IL2,Repression,7565732
VDR,IL6,Repression,11050002
VDR,PHB,Unknown,16849588;17207617
VDR,TNFRSF21,Activation,12520529
VDR,UCP1,Unknown,23906633
XBP1,CCL2,Unknown,16931790
XBP1,CXCL8,Unknown,16931790
XBP1,DDIT3,Unknown,17455323
XBP1,ERN1,Unknown,20513357
XBP1,ESR1,Activation,15882996
XBP1,IL6,Unknown,16931790
XBP1,NOS2,Unknown,20637858
XBP1,PRNP,Unknown,23737521
XBP1,SOD2,Unknown,17192397
XBP1,VEGFA,Unknown,20824063
XRCC5,CD40,Unknown,17031478
