TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
ERG,HMOX1,Unknown,10022513
ERG,ICAM1,Repression,22235125
ERG,ILK,Repression,23027626
ERG,KCNN2,Unknown,23185447
ERG,SPP1,Activation,21669963
ERG,TFF3,Unknown,21170267
ERG,VIM,Activation,8895512
ERG,VWF,Activation,22235125
ERG,VWF,Unknown,19359602;9444957
ESR1,ABCG2,Unknown,10342828
ESR1,AHR,Unknown,10620335
ESR1,AR,Activation,22391641
ESR1,AVP,Unknown,11089536
ESR1,BCL2,Activation,19148464
ESR1,BCL2,Unknown,10542244;11261829;9306964
ESR1,BLM,Activation,17268063
ESR1,BRCA1,Unknown,11782371
ESR1,CCND1,Activation,12554765;15178330;17681750
ESR1,CCND1,Unknown,12929585;22892083
ESR1,CDH1,Unknown,17893710
ESR1,CDK4,Unknown,22179484
ESR1,CDKN1A,Activation,11517191;15378598;16628468
ESR1,CDKN1A,Repression,17681750
ESR1,CDKN1B,Repression,17681750
ESR1,CEBPB,Unknown,19652226
ESR1,CHAT,Unknown,10037443
ESR1,CRH,Repression,12161509
ESR1,CRHBP,Activation,15345745
ESR1,CTNNB1,Repression,16628468
ESR1,CTSD,Unknown,10037443;19569049
ESR1,CXCL12,Unknown,18563714
ESR1,CYP19A1,Activation,12839940
ESR1,CYP2C19,Repression,20675569
ESR1,E2F1,Unknown,10446910;12697671
ESR1,EGFR,Unknown,12421825
ESR1,ESR1,Unknown,16636675
ESR1,ESRRA,Unknown,12960079
ESR1,F12,Activation,9794469
ESR1,FLT1,Unknown,17242190
ESR1,FOS,Unknown,10037443
ESR1,HSPB1,Activation,10960840
ESR1,HTRA2,Activation,21486948
ESR1,JAK2,Unknown,19876927
ESR1,JUN,Activation,11477071
ESR1,JUN,Unknown,10037443
ESR1,JUNB,Activation,11477071
ESR1,KDR,Activation,16574784
ESR1,MICB,Unknown,23527639
ESR1,MMP13,Unknown,19185056
ESR1,MYC,Unknown,11517191;19569049;22892083
ESR1,NQO1,Repression,20623181
ESR1,NRF1,Activation,21486948
ESR1,OXT,Unknown,10411324
ESR1,PGR,Activation,10894148;12554765
ESR1,PGR,Unknown,10835496
ESR1,RET,Unknown,21737465;21947652
ESR1,SERPINE1,Activation,15217907
ESR1,SP1,Unknown,19652226
ESR1,TERT,Activation,10805720;16690106;18754863
ESR1,TFF1,Activation,11517191;18543253
ESR1,TFF1,Unknown,10037443;21984905
ESR1,TP53,Repression,17681750
ESR1,VEGFA,Activation,19398483
ESR1,VEGFA,Unknown,10995484;14647449
ESR1,ZFHX3,Activation,21367855
ESR2,AVP,Unknown,11089536
ESR2,BRCA2,Repression,18765668
ESR2,CD68,Unknown,11517296
ESR2,CDKN1A,Activation,11517191
ESR2,CHAT,Unknown,10037443
ESR2,CRH,Repression,12161509
ESR2,CTSD,Unknown,10037443
ESR2,FOS,Unknown,10037443
ESR2,INSR,Repression,22099628
ESR2,JUN,Unknown,10037443
ESR2,OXT,Unknown,10411324
ESR2,PTPRC,Unknown,11517296
ESR2,SERPINE1,Repression,15217907
ESR2,TERT,Unknown,12122114
ESR2,TFF1,Activation,11517191
ESR2,TFF1,Unknown,10037443
ESR2,VEGFA,Unknown,10995484
ESRRA,AHR,Unknown,10620335
ESRRA,CYP19A1,Activation,15955695;20351196;23340254
ESRRA,CYP19A1,Unknown,11973645
ESRRA,NR2F6,Repression,15955695
ESRRA,NRIP1,Activation,16923809
ETS2,ANGPT2,Activation,15003510
ETS2,ANPEP,Activation,14507917
ETS2,APP,Unknown,12890557
ETS2,CD163,Unknown,10725797
ETS2,CDK1,Unknown,7867724
ETS2,CDKN1A,Unknown,11114728
ETS2,CDKN2A,Unknown,17370299
ETS2,CGA,Activation,15637148
ETS2,CSF2,Activation,12646185
ETS2,CSF3R,Activation,7964503
ETS2,CXCL8,Activation,12438253
ETS2,EGR1,Unknown,9207063
ETS2,ERG,Activation,7731694
ETS2,ICAM1,Activation,9572487
ETS2,IL12B,Unknown,10657616
ETS2,IL5,Activation,10212281;19487701
ETS2,LCK,Activation,7970721
ETS2,MMP1,Unknown,21244711
ETS2,MMP2,Unknown,19939245;22108824
ETS2,MMP3,Unknown,10358095
ETS2,MMP9,Activation,12438253
ETS2,MSR1,Activation,8114743
ETS2,MYC,Unknown,22108824
ETS2,PDE7A,Unknown,12737631
ETS2,TERT,Unknown,14611815
ETS2,TLR9,Unknown,15294971
ETS2,TNC,Unknown,10618716
ETS2,TP53,Unknown,10510472
ETS2,VWF,Unknown,9444957
EZH2,ADAMTS1,Repression,22514714
EZH2,ADRB2,Repression,17996646
EZH2,ALDH1A1,Repression,22144423
EZH2,APC,Repression,22907428
EZH2,BRCA1,Unknown,21406404
EZH2,CCND1,Activation,20132185;21697275
EZH2,CDH1,Repression,21685935
EZH2,CDKN1A,Repression,21629038
EZH2,CDKN1A,Unknown,22956625
EZH2,CDKN2A,Repression,23289480
EZH2,HDAC1,Repression,20132185
EZH2,IGFBP1,Unknown,21903722
EZH2,MMP2,Activation,21629038
EZH2,MYC,Repression,23079660
EZH2,PCNA,Activation,21629038
EZH2,PEBP1,Repression,22505648
EZH2,PRL,Unknown,21903722
EZH2,PTEN,Unknown,22956625
EZH2,SFRP1,Unknown,21515604
EZH2,TP53,Repression,20132185
EZH2,TP53,Unknown,24006445
EZH2,TWIST1,Repression,23836662
EZH2,VDR,Unknown,23424038
FHL2,CCND1,Repression,21377781
FHL2,CDKN1A,Activation,21377781
FHL2,CDKN1B,Activation,21377781
FHL2,NFKB1,Unknown,18752053
FHL2,RELA,Unknown,18752053
FOS,CASP9,Activation,20188076
FOS,CCK,Activation,1360635
FOS,CCK,Unknown,7693011
FOS,CCND1,Repression,20188076;21474819
FOS,CD40LG,Unknown,11160303
FOS,CLU,Repression,10406964
FOS,CRP,Unknown,18292576
FOS,CXCL8,Unknown,12218154
FOS,CYP1A2,Unknown,12135113
FOS,DDIT3,Activation,20188076
FOS,EZR,Activation,19164283
FOS,FAS,Activation,10903433
FOS,FOS,Repression,2498646
FOS,FOXA1,Unknown,22577344
FOS,GSTP1,Unknown,8206948
FOS,HSPH1,Activation,20188076
FOS,IL1A,Unknown,8688489
FOS,MELTF,Unknown,8836133
FOS,MMP1,Activation,19028685
FOS,MMP1,Unknown,9334186
FOS,MMP3,Unknown,9334186
FOS,MMP7,Unknown,11774399
FOS,MMP9,Activation,18809380;21238464
FOS,MMP9,Repression,21474819
FOS,MMP9,Unknown,10935492;11774399
FOS,MYC,Repression,2498162
FOS,NEFL,Activation,8180132
FOS,NFKB1,Repression,20188076
FOS,NGF,Unknown,2111020
FOS,NOS2,Activation,12788789
FOS,NOS2,Repression,9776360
FOS,NPPA,Unknown,1530876
FOS,NPY,Unknown,8036020
FOS,NQO1,Unknown,8004128
FOS,NTF3,Unknown,7733919
FOS,NTS,Unknown,7791794
FOS,PGR,Unknown,14684847
FOS,PLAU,Unknown,11774399
FOS,PLAUR,Unknown,10471035
FOS,PTGS2,Activation,9620167
FOS,PTGS2,Unknown,11278336;12057991;17556653
FOS,SLC10A2,Repression,12454857
FOS,SMAD7,Activation,15579469
FOS,SPI1,Repression,9988737
FOS,SRR,Activation,15681805
FOS,STAR,Unknown,19150388
FOS,TP53,Unknown,10348347
FOSB,CXCL8,Activation,20826776
FOSB,TGFB1,Unknown,10843986
FOSB,TIMP1,Repression,11337499
FOSB,TIMP1,Unknown,10051488
FOXA1,ABCA1,Repression,24807696
FOXA1,APOB,Activation,8441395
FOXA1,BCL2,Repression,19127412
FOXA1,BRCA1,Unknown,16331276
FOXA1,CFTR,Repression,24440874
FOXA1,ESR1,Unknown,20501593;24290378
FOXA1,GCG,Unknown,15828872;21824252
FOXA1,HSPA1A,Activation,19486887
FOXA1,MYC,Unknown,24512546
FOXA1,RET,Unknown,21947652
FOXA1,SERPINC1,Repression,8910619
FOXA1,TFF1,Unknown,10073575
FOXA2,ABCA1,Repression,24807696
FOXA2,APOA1,Unknown,7961760
FOXA2,CDH1,Activation,20160041
FOXA2,CFTR,Repression,24440874
FOXA2,COL18A1,Unknown,11093745
FOXA2,GCG,Unknown,15828872
FOXA2,GFER,Unknown,20382118
FOXA2,MMP7,Activation,22268124
FOXA2,PAX6,Repression,22911885
FOXA2,SERPINC1,Repression,8910619
FOXA2,TCF7L2,Unknown,22951069
FOXA2,TFF1,Unknown,10073575
FOXM1,APOE,Unknown,11229886
FOXM1,AR,Activation,24583551
FOXM1,CDC25B,Activation,19276163
FOXM1,CDH1,Unknown,21311221
FOXM1,CDKN2A,Repression,22461910
FOXM1,CYP3A4,Unknown,15100175
FOXM1,MYC,Activation,23804320
FOXM1,VEGFA,Unknown,21860419
FOXO1,ADIPOR1,Activation,20125105
FOXO1,ANGPT2,Unknown,20213583
FOXO1,AR,Repression,19074551
FOXO1,CDKN1B,Activation,21418583
FOXO1,CXCR4,Activation,20068066
FOXO1,EDN1,Unknown,19887561
FOXO1,EGR1,Repression,22865884
FOXO1,HYOU1,Unknown,21296878
FOXO1,IGFBP1,Activation,15200677
FOXO1,IGFBP1,Repression,15987820
FOXO1,IGFBP1,Unknown,21401636;23603247
FOXO1,IL6,Activation,21185807
FOXO1,IRS2,Unknown,20685959
FOXO1,KLF2,Unknown,23002242
FOXO1,PDGFB,Unknown,19244250
FOXO1,PRL,Unknown,21401636
FOXO1,TNFSF10,Activation,23630076
FOXO1,TXNIP,Repression,23803610
FOXO3,AR,Activation,16061480
FOXO3,AR,Unknown,17522055
FOXO3,BBC3,Unknown,21654193
FOXO3,BCL2L11,Unknown,21654193
FOXO3,BCL6,Activation,15509806
FOXO3,FASLG,Activation,11756562
FOXO3,FOXM1,Repression,19276163
FOXO3,MYOCD,Repression,18772130
FOXO3,PIK3CA,Unknown,19299143
FOXO3,SIRT1,Activation,23525956
FOXO3,SIRT6,Activation,20816089
FOXO3,TNFSF10,Activation,23630076
FOXO3,TXNIP,Activation,20656682
FOXO3,VEGFA,Unknown,21860419
FOXP3,BRCA1,Repression,23319807
FOXP3,CDKN1A,Unknown,19276356
FOXP3,ERBB2,Unknown,17570480
FOXP3,IL10,Unknown,24315995
FOXP3,IL2,Repression,18324310
FOXQ1,CDH1,Unknown,23403865
FOXQ1,TWIST1,Activation,23723077
FOXQ1,VEGFA,Activation,20145154
FOXQ1,WNT3A,Activation,20145154
FUS,AR,Unknown,21909421
FUS,DDIT3,Activation,11162437
FUS,KLK3,Unknown,21909421
GABPA,ERBB2,Unknown,7914192
GABPA,RPS3A,Unknown,12463423
GABPA,TOMM70,Activation,17167546
GATA1,BACE1,Unknown,12815710
GATA1,BACH1,Activation,16492768
GATA1,CCR3,Unknown,22217447
GATA1,CDA,Activation,14744791
GATA1,COPS5,Unknown,21689417
GATA1,CYBB,Activation,10734088
GATA1,DPYSL2,Unknown,15207709
GATA1,EPO,Activation,16471262
GATA1,EPO,Repression,8677751
GATA1,EPOR,Activation,16471262
GATA1,EPOR,Unknown,23577103;7659529;8513868
GATA1,F13A1,Unknown,10037697
GATA1,GATA1,Activation,16492768
GATA1,GATA1,Unknown,17628529;20542454
GATA1,GYPB,Activation,1396593
GATA1,IFNG,Unknown,12836278
GATA1,IL1RL1,Unknown,22865859
GATA1,MUC1,Unknown,17078870
GATA1,PRG2,Activation,10438731;12202480
GATA1,RUNX1,Unknown,16628190
GATA1,SMAD1,Unknown,22036566
GATA1,SPI1,Repression,10753833
GATA1,ST2,Unknown,22865859
GATA1,WT1,Activation,19212333
GATA1,WT1,Unknown,10360378
GLI1,AKT1,Unknown,23580656
GLI1,BCL2,Activation,19074837;21135115
GLI1,BCL2,Repression,14555646
GLI1,BCL2,Unknown,15520176;24739390
GLI1,EGR2,Repression,18924150
GLI1,FAS,Repression,21135115
GLI1,JUN,Unknown,19219074
GLI1,S100A9,Unknown,16880536
GLI1,SFRP1,Activation,19930158
GLI1,SOCS1,Activation,24058673
GLI2,BCL2,Activation,16880536;21135115
GLI2,CDH1,Repression,23890107
GLI2,FAS,Repression,21135115
GLI2,FOXA2,Unknown,19360354
GLI2,JUN,Unknown,19219074
GLI2,SOCS1,Activation,24058673
GLI2,WNT2B,Activation,19360354
GLI3,HLA-G,Repression,23592762
GLIS3,INS,Unknown,23856252
HDAC1,ABCB1,Repression,19435809;20037778
HDAC1,ALOX15,Unknown,19198625
HDAC1,APOC3,Unknown,20516075
HDAC1,AR,Unknown,11971970
HDAC1,BCL2A1,Activation,17000776
HDAC1,BIRC3,Activation,17000776
HDAC1,BRCA2,Repression,18765668
HDAC1,CCND1,Activation,20049841
HDAC1,CCND1,Repression,20821348
HDAC1,CD44,Repression,18372343
HDAC1,CDH1,Repression,18794357;19182791;20580679;21184735;21685935
HDAC1,CDH1,Unknown,24424621
HDAC1,CDKN1A,Repression,12665570;15130752;18210215;19182791
HDAC1,CDKN1A,Unknown,16287849;17172847
HDAC1,CDKN2A,Unknown,23455154
HDAC1,CXCL8,Unknown,11564889
HDAC1,CYP3A4,Unknown,21996064
HDAC1,DNMT1,Unknown,23242655
HDAC1,E2F1,Repression,9724731
HDAC1,EGFR,Repression,22025675
HDAC1,EGR1,Repression,21983014
HDAC1,ESR1,Repression,18316616;20101232;23242655
HDAC1,ESR1,Unknown,21655924
HDAC1,FOS,Repression,17056544
HDAC1,GAD1,Repression,19029285
HDAC1,GRIN2B,Activation,19081374
HDAC1,HLA-DRA,Repression,11533238
HDAC1,HSPA5,Repression,19417144
HDAC1,ICAM1,Activation,12490396
HDAC1,IGFBP3,Activation,12200149
HDAC1,IL2,Repression,17056544
HDAC1,KLF4,Repression,15051827
HDAC1,ABCB1,Unknown,20037778
HDAC1,MICA,Unknown,17625602
HDAC1,MICB,Unknown,17625602
HDAC1,MMP9,Repression,22879913
HDAC1,NFKB1,Unknown,24448807
HDAC1,NOS3,Unknown,22848708
HDAC1,PCNA,Repression,9650586
HDAC1,PCNA,Unknown,18691180
HDAC1,PHB,Repression,21152868
HDAC1,POU5F1,Unknown,22867868
HDAC1,PSIP1,Unknown,23386123
HDAC1,PTGS2,Activation,17395887
HDAC1,RELN,Repression,19029285
HDAC1,SFRP1,Unknown,23770846
HDAC1,SMAD7,Unknown,24369345
HDAC1,SP1,Repression,21636851
HDAC1,SPP1,Repression,20609221;22422937
HDAC1,STAT3,Unknown,18611949
HDAC1,TERT,Unknown,19587703
HDAC1,TFF1,Repression,19581286
HDAC1,TP53,Repression,15130752
HDAC1,TXNIP,Repression,19351825
HDAC2,ALOX5,Activation,21883892
HDAC2,CAD,Unknown,14559996
HDAC2,CCL2,Unknown,22679019
HDAC2,CDH1,Repression,19706751;20714342;21685935
HDAC2,CDKN1A,Unknown,20190809
HDAC2,CXCL8,Repression,19411311
HDAC2,CXCL8,Unknown,11564889
HDAC2,DNMT1,Repression,22328086
HDAC2,GRM2,Unknown,22864611
HDAC2,IGF1,Unknown,18193094
HDAC2,KLF4,Repression,19486889
HDAC2,MYC,Unknown,20493879
HDAC2,PHB,Repression,21152868
HDAC2,SP1,Repression,21636851
HDAC2,TGFBR2,Repression,19088080
HDAC2,TNFSF10,Repression,23630076
HDAC2,TP63,Unknown,21317427
HDAC2,TWIST1,Repression,23836662
HDAC2,VEGFA,Unknown,23926105
HDAC3,ALOX5,Activation,21883892
HDAC3,APOC3,Unknown,20516075
HDAC3,CDH1,Repression,20049841
HDAC3,CDKN2A,Repression,18558095
HDAC3,CXCR4,Repression,20473547
HDAC3,EGFR,Unknown,21464950
HDAC3,IFNA1,Repression,22685561
HDAC3,JUN,Repression,17244530
HDAC3,LGALS9,Unknown,22027828
HDAC3,MMP2,Repression,17079677
HDAC3,MYC,Repression,19279113;23079660;23714368
HDAC3,TLR9,Unknown,25194054
HDAC3,TNF,Unknown,15356147
HDAC3,VEGFA,Unknown,23926105
HDAC4,ATF4,Unknown,24308964
HDAC4,CDKN1A,Repression,18632985
HDAC4,CDKN2A,Repression,18558095
HDAC4,HDAC3,Unknown,11804585
HDAC4,IL10,Repression,17610967
HDAC4,IL5,Unknown,16922677
HDAC4,JUN,Activation,10523670
HDAC4,JUN,Repression,10523670
HDAC4,KLF4,Unknown,21118993
HDAC4,MEF2A,Repression,17179159
HDAC4,MEF2A,Unknown,10748098
HDAC4,MMP13,Repression,17656568;19423655
HDAC4,PTPA,Unknown,18045992
HDAC4,PTGES,Unknown,19115247
HDAC4,PTGS2,Activation,18820298
HDAC4,SLC2A4,Unknown,23899560
HDAC4,VCAM1,Activation,19281832
HDAC4,VEGFA,Repression,19509297
HDAC4,WT1,Repression,18064385
HDAC9,APP,Unknown,20145244
HDAC9,CDKN2A,Activation,19122829
HDAC9,CFLAR,Activation,20087862
HDAC9,CFLAR,Repression,15540114
HDAC9,ESR1,Repression,19185986
HDAC9,HSPA5,Repression,19417144
HDAC9,IGFBP1,Repression,12609987
HDAC9,IL18,Unknown,11944905
HDAC9,MEF2A,Repression,12242305;15194749
HDAC9,MMP13,Activation,18054336
HDAC9,NFKB1,Repression,15964798
HDAC9,PRL,Repression,12609987
HDAC9,RELA,Repression,15964798
HDAC9,TP53,Repression,15964798
HHEX,HNF4A,Activation,22068426
HHEX,TLE1,Unknown,15187083
HIF1A,ABCB1,Repression,12067980
HIF1A,ACE,Activation,19592460
HIF1A,ACE2,Repression,19592460
HIF1A,AGTR1,Activation,15718424
HIF1A,ALOX5AP,Unknown,20448047
HIF1A,APEX1,Repression,19524065
HIF1A,AR,Activation,17426252;21056661
HIF1A,BAX,Activation,15706354
HIF1A,BID,Repression,15024076
HIF1A,BNIP3,Activation,17848618
HIF1A,BNIP3,Unknown,17513511
HIF1A,CCND1,Repression,20179204
HIF1A,CDH1,Repression,22295844
HIF1A,CXCL12,Unknown,12384916
HIF1A,CXCR4,Activation,17075581
HIF1A,CXCR4,Unknown,19212630
HIF1A,EDN1,Activation,19783678
HIF1A,ENO1,Activation,8955077
HIF1A,EPO,Activation,8089148;8663540
HIF1A,EPO,Unknown,16281953
HIF1A,FGF2,Activation,19492421
HIF1A,GAPDH,Unknown,11955624
HIF1A,HIF1A,Repression,14744852
HIF1A,ITGB2,Activation,15235127
HIF1A,KLK3,Unknown,23884959
HIF1A,LDHA,Activation,8955077
HIF1A,LEP,Activation,18559540
HIF1A,LEP,Unknown,19080496
HIF1A,LOX,Unknown,17685448
HIF1A,MET,Activation,16099863
HIF1A,MICA,Activation,21092233
HIF1A,MIF,Activation,20727156
HIF1A,MMP2,Activation,17335808
HIF1A,MMP2,Repression,17332917;18570733
HIF1A,MUC1,Unknown,19141292
HIF1A,NR3C1,Unknown,15699159
HIF1A,NT5E,Activation,12370277
HIF1A,PFKFB3,Unknown,16025159
HIF1A,PIK3CA,Unknown,23060442
HIF1A,PLAU,Unknown,14567996
HIF1A,PPARA,Unknown,14521756
HIF1A,PTGES,Activation,18050215
HIF1A,RORA,Activation,14742449
HIF1A,SERPINE1,Unknown,11877282;14567996;17570486
HIF1A,SETD2,Activation,18842833
HIF1A,SETD2,Unknown,19091749
HIF1A,SLC29A1,Repression,19853583
HIF1A,SLC2A1,Activation,15525582
HIF1A,SLC2A1,Unknown,16025159;17426252;17486380;18097583
HIF1A,SOCS1,Activation,20003295
HIF1A,STAT3,Unknown,23991099
HIF1A,TERT,Activation,15048086;18754863
HIF1A,TFRC,Unknown,10446187;10446188
HIF1A,TGFB3,Activation,16611863
HIF1A,TGFB3,Repression,10831118
HIF1A,TIMP2,Activation,17332917
HIF1A,TLR2,Unknown,18159247
HIF1A,TLR6,Unknown,18159247
HIF1A,TWIST1,Activation,23623921
HIF1A,TWIST1,Unknown,21931630
HIF1A,VEGFA,Activation,11749701;12542982;12820439;15315159;15735682;15890092;16052307;16515634;16540671;16854277;16900513;17461470;17557905;17889387;18027712;18060642;18572865;19759417;22789427
HIF1A,VEGFA,Repression,12509854;14712484;15930297;16596228;18471962
HIF1A,VEGFA,Unknown,11486006;15156561;16543242;16774940;17486380;18835464;19238077;19502554;21731766;23060442
HIF1A,VIM,Activation,22295844
HIF1A,WASF3,Activation,22581642
HIF1A,ZNF217,Activation,21483406
HMGA1,BRCA1,Repression,12640109;16007157
HMGA1,CD44,Activation,15901130
HMGA1,CDH1,Repression,22276142
HMGA1,CRYAB,Unknown,17723105
HMGA1,CXCL1,Unknown,11112786;7479086
HMGA1,IL1B,Unknown,15901130
HMGA1,INSR,Activation,16707431
HMGA1,INSR,Repression,17434141
HMGA1,KL,Activation,15378028
HMGA1,PTGS2,Activation,22898640
HMGA1,SLC2A3,Activation,22706202
HMGA1,SP1,Unknown,20335021
HMGA1,TP53,Unknown,20335021
HMGA1,TWIST1,Activation,22276142
HMGB2,TNF,Activation,18218727
HNF4A,AKR1C4,Unknown,11284743
HNF4A,APOA1,Unknown,7961760
HNF4A,APOA2,Unknown,1639815
HNF4A,APOB,Unknown,1639815
HNF4A,APOC3,Unknown,1639815;20516075
HNF4A,CDKN1A,Unknown,17885207
HNF4A,CYP27A1,Unknown,12957378
HNF4A,CYP2B6,Unknown,18666237
HNF4A,CYP2C9,Activation,15919766;16540586;18552123;20086032
HNF4A,CYP2C9,Unknown,16882880
HNF4A,CYP2D6,Activation,11752221
HNF4A,CYP3A4,Unknown,12514743
HNF4A,GFER,Repression,18513187
HNF4A,GH1,Repression,17991764
HNF4A,GPR39,Unknown,17488974
HNF4A,LDLR,Activation,21123766
HNF4A,LIPC,Unknown,16603721
HNF4A,MMP7,Activation,15000152
HNF4A,MYC,Activation,23714368
HNF4A,NPC1L1,Activation,21123766
HNF4A,NR1I2,Activation,12601364;18305375
HNF4A,PCSK9,Activation,21123766
HNF4A,PPARA,Unknown,11981036
HNF4A,SERPINC1,Activation,8910619
HNF4A,SHBG,Activation,22210320
HNF4A,TBP,Unknown,19805548
HNF4A,TCF7L2,Unknown,22951069
HSF1,ABCB1,Unknown,10816597
HSF1,BAG3,Repression,19006120
HSF1,BAG3,Unknown,20692357
HSF1,CDKN1A,Repression,20622894
HSF1,FKBP4,Unknown,20692357
HSF1,HLA-G,Unknown,11005379
HSF1,HSD17B6,Repression,16278218
HSF1,HSP90B2P,Unknown,17897941
HSF1,HSPA1A,Unknown,17897941;20692357;23212905;23874968
HSF1,HSPA1B,Unknown,20692357
HSF1,HSPA4,Activation,12813038;23349863;8114740;8455624
HSF1,HSPA4,Unknown,1508207;15777846;16554822;22940245;23264262
HSF1,IL1B,Repression,10328874
HSF1,JUN,Unknown,24127737
HSF1,LDHA,Activation,19668225
HSF1,MICA,Activation,19139882
HSF1,MICB,Activation,19139882
HSF1,NAT1,Activation,20176657
HSF1,NFKB1,Unknown,18689673
HSF1,RELA,Unknown,18689673
HSF1,SERPINE1,Activation,17259369;19401454
HSF1,SESN3,Unknown,23388456
HSF1,STIP1,Unknown,20692357;22669480
HSF1,TNF,Unknown,18689673
HSF1,UBB,Unknown,20692357
IKBKB,CD44,Repression,18600306
IKBKB,CXCL8,Unknown,12296854
IKBKB,MMP9,Repression,18600306
IKBKB,NOS2,Repression,17478759
IKBKB,TP53,Unknown,24006445
IKBKB,VCAM1,Repression,18600306
ING1,BAX,Activation,15662138;16325212
ING1,CASP3,Activation,15662138
ING1,CDKN1A,Activation,14522900;16325212
ING1,FAT1,Unknown,15743678
ING1,PCNA,Unknown,18691180
ING1,TP53,Activation,15662138;16325212
IRF2,CXCR4,Repression,21447649
IRF2,DST,Repression,15560761
IRF2,IFNB1,Activation,8021262
IRF2,IFNB1,Unknown,17073600
IRF2,IL4,Unknown,7930616
IRF3,ABCC2,Activation,15185298
IRF3,CCL2,Unknown,20483755
IRF3,CCL5,Unknown,10385645;20483755
IRF3,CXCL10,Activation,18691624;24257594
IRF3,IFNA1,Activation,12242290
IRF3,IFNA1,Unknown,15331713
IRF3,IFNB1,Activation,12077266;17496231;23096996
IRF3,IFNB1,Unknown,10848607;15955070;16125763;17079305;19541850;20048166;20453844;20483755
IRF3,IRF7,Unknown,20483755
IRF3,PURA,Repression,21062477
IRF3,SOCS2,Activation,22291912
IRF3,TLR3,Unknown,22208359
IRF3,TLR4,Unknown,22208359
IRF7,ATF4,Activation,21148039
IRF7,CCL5,Unknown,10385645
IRF7,CD80,Activation,16237059
IRF7,CXCL10,Activation,24701034
IRF7,IFNA1,Activation,12077266;12242290;21670437
IRF7,IFNA13,Activation,12077266
IRF7,IFNB1,Activation,17236232
IRF7,IFNB1,Repression,22698399
IRF7,IFNB1,Unknown,22547704;23906644
IRF7,IFNL3,Unknown,17785777
IRF8,CD68,Repression,12676954
IRF8,CFLAR,Unknown,19155307
IRF8,CYBB,Activation,9593745
IRF8,IL10,Unknown,20709027
IRF8,IL12A,Unknown,16622221
IRF8,IL1B,Activation,17386941
IRF8,TLR3,Repression,21220691
IRF8,TLR4,Unknown,10734131
JUN,ABCB1,Activation,10369069
JUN,ALOX12,Unknown,14518567
JUN,APOC3,Activation,9760243
JUN,APOM,Unknown,21454713
JUN,APP,Unknown,8015372
JUN,AR,Repression,20148354
JUN,AR,Unknown,16732317
JUN,BECN1,Activation,19060920
JUN,BRCA1,Activation,17434164
JUN,CA2,Unknown,11382925
JUN,CCK,Activation,1360635
JUN,CCL2,Activation,18443042
JUN,CCL5,Unknown,11413310
JUN,CCND1,Activation,10500157;16393119;19435822;20220142
JUN,CCND1,Repression,21474819
JUN,CCND1,Unknown,14672732
JUN,CDK5R1,Unknown,22550165
JUN,CDKN1A,Repression,18094076
JUN,CDKN1A,Unknown,21278055
JUN,CSF1,Activation,7642615
JUN,CSF2,Unknown,15840658
JUN,CTSL,Activation,9038212
JUN,CXCL8,Activation,16701870;18684922
JUN,CXCL8,Unknown,11120852;12218154;12643600;12716652;14670967
JUN,CYP11A1,Unknown,11057754
JUN,CYP19A1,Repression,16810058
JUN,CYP1A2,Unknown,12135113
JUN,CYP2J2,Unknown,12737630;16008525
JUN,DCN,Repression,8798756
JUN,DDIT3,Activation,22622069
JUN,EDN1,Unknown,12208352
JUN,EGFR,Activation,10803405
JUN,ELN,Unknown,12135766
JUN,ETS2,Unknown,22354960
JUN,EZH2,Unknown,23116973
JUN,EZR,Activation,19164283
JUN,F3,Unknown,11057875
JUN,FAS,Activation,10903433
JUN,FAS,Unknown,19670268
JUN,FASLG,Unknown,14563113;19670268;9710625
JUN,GJA1,Activation,10421804
JUN,GSTP1,Unknown,8206948
JUN,IFNB1,Unknown,10848607
JUN,IFNG,Activation,12626576;18641343;20006311;20304822
JUN,IFNG,Unknown,12836278;7759501
JUN,IL12A,Unknown,22904313
JUN,IL12B,Activation,14688340
JUN,IL1A,Unknown,8688489
JUN,IL1B,Unknown,11306276
JUN,IL2,Repression,7642615
JUN,IL2,Unknown,8468462
JUN,IL23A,Unknown,17569750;22904313
JUN,IL24,Unknown,21357535
JUN,IL6,Activation,20225236
JUN,IL6,Unknown,10542237;11120852
JUN,ITGAX,Unknown,8649405;8649434
JUN,JUN,Activation,9502786
JUN,JUN,Unknown,19671687
JUN,LBP,Repression,15114678
JUN,LDHA,Activation,9723176
JUN,LGALS3,Activation,16285957
JUN,MAPK8,Activation,19324081
JUN,MAPK8,Unknown,16397260
JUN,MAT2A,Activation,14530285
JUN,MEF2D,Activation,12054430
JUN,MELTF,Unknown,8836133
JUN,MMP1,Activation,19028685;19708869;20225236
JUN,MMP1,Unknown,9334186
JUN,MMP13,Activation,20338993
JUN,MMP2,Activation,15777790
JUN,MMP3,Activation,1429874;15777790
JUN,MMP3,Unknown,9334186
JUN,MMP7,Activation,11158322;19426720
JUN,MMP7,Unknown,11774399
JUN,MMP9,Activation,15777790;18809380
JUN,MMP9,Repression,21474819
JUN,MMP9,Unknown,10935492;11774399
JUN,MSR1,Activation,8114743
JUN,MSR1,Unknown,9743233
JUN,MYC,Repression,2498162
JUN,NAMPT,Activation,16701870
JUN,NEFL,Activation,8180132
