TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
PPARG,MMP1,Unknown,15090544
PPARG,MMP9,Repression,20021931
PPARG,MYC,Repression,11973610
PPARG,NOTCH4,Unknown,20436223
PPARG,NR1H3,Unknown,11604492
PPARG,PDK2,Repression,15955060
PPARG,PLIN2,Activation,11420178;16403437
PPARG,PLIN2,Unknown,17322100;19571381
PPARG,POU2F1,Activation,12881480
PPARG,PTEN,Activation,11378386;16425225;16775433;20198337
PPARG,PTGS2,Activation,11412039
PPARG,PTGS2,Repression,14555539;16506021
PPARG,PTGS2,Unknown,10827178;11278336
PPARG,RARB,Activation,12839938
PPARG,REN,Repression,18483152
PPARG,REN,Unknown,17785633
PPARG,RETN,Activation,20360975
PPARG,RETN,Unknown,12504108
PPARG,SAT1,Activation,14506281
PPARG,SAT1,Unknown,14750214
PPARG,SERPINE1,Unknown,10073956
PPARG,SLC2A4,Repression,16670091
PPARG,SLC5A5,Activation,17614769
PPARG,SLC9A1,Repression,19887620
PPARG,SOCS7,Unknown,20357037
PPARG,TG,Repression,17614769
PPARG,TNFRSF11B,Unknown,12056809
PPARG,TP53,Activation,14960510;16887883
PPARG,TSHR,Repression,17614769
PPARG,TXNIP,Unknown,19808645
PPARG,UGT1A9,Activation,12582161
PPARG,VLDLR,Activation,19861583
PPARGC1A,ALDOB,Activation,16891307
PPARGC1A,APOA5,Activation,16891307
PPARGC1A,APOC3,Activation,16891307
PPARGC1A,CYP2C9,Unknown,16882880
PPARGC1A,CYP7A1,Activation,16891307
PPARGC1A,MFN2,Activation,17828388
PPARGC1A,MLYCD,Unknown,16434556
PPARGC1A,OTC,Activation,16891307
PPARGC1A,PCK2,Activation,16891307
PTTG1,VEGFA,Activation,12213878;16926250
RARA,CRH,Activation,19596122
RARA,MAOB,Unknown,19401466
RARA,PLAU,Unknown,10361124
RB1,IGF1,Unknown,18281476
RB1,PPARG,Unknown,20971808
RB1,VEGFA,Activation,16007189
RBPJ,IL6,Activation,10329846
RBPJ,IL6,Unknown,9516466
REL,IL1B,Activation,8413223
REL,IL6,Repression,1372388
REL,SOD2,Activation,11880364
RELA,ABCA1,Repression,17135302
RELA,AGER,Activation,18622638;19616578
RELA,BACE1,Repression,17385716
RELA,BAX,Repression,18158998
RELA,BAX,Unknown,20056115
RELA,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
RELA,BCL2,Repression,15120608;18031796;18566231
RELA,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
RELA,CASP3,Unknown,20056115
RELA,CASP9,Unknown,20056115
RELA,CCR5,Unknown,12745546;19469019;9840284
RELA,HMOX1,Unknown,8016102
RELA,IL1B,Activation,12686724;14960579;8021507;8413223;8679226;9878621
RELA,IL1B,Unknown,10080875;10963848;16433741;17707233;18285351;20336759;9058643
RELA,IL6,Activation,10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226
RELA,IL6,Repression,15517885
RELA,IL6,Unknown,10542237;10823821;10963848;11120852;11975924;15158360;16112536;17490702;17532054;19469019;19707556;19966855;20457835;8752656;9516466
RELA,NOS2,Activation,15350552;17081374;17720813;18057724
RELA,NOS2,Unknown,15170030;16283237;16318585;19766095;9712833
RELA,NOS3,Activation,17081374
RELA,PLAU,Activation,11689575;17407600;20352621
RELA,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
RELA,PTGS2,Repression,12622742;15517885
RELA,PTGS2,Unknown,12067569;12349897;12871860;14645117;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
RELA,SOD2,Activation,11880364;14515147;19507253
RELA,SOD2,Unknown,15330761;18779124
RELA,TF,Activation,12744731
RELA,TF,Unknown,22119392
RELA,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
RELA,TNF,Unknown,10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
RELA,VEGFA,Activation,15856023;16684540;17407600;18056465
RELA,VEGFA,Repression,15517885
RELA,VEGFA,Unknown,12160329;17673602;18184402;20103608;20538607
REST,BDNF,Repression,18075316;18518926
RFWD2,PLAU,Repression,12615916
RFX5,HLA-DRB5,Unknown,11258423
RFXANK,HLA-DRB5,Unknown,11258423
RFXAP,HLA-DRB5,Unknown,11258423
RUNX1,MPO,Unknown,11023523
RUNX1,VEGFA,Repression,21447743
RUNX2,ESR1,Unknown,17350616
RUNX2,PLAU,Unknown,18331818
RUNX2,VEGFA,Activation,19509297;22641097
RUNX3,CASP3,Activation,15930301;19290488
RUNX3,CASP8,Activation,15930301
RUNX3,HSPD1,Repression,17956589
RXRA,ABCA1,Activation,14764426
SATB1,BCL2,Activation,20564216
SATB1,BCL2,Unknown,21310710
SETBP1,PTGS2,Repression,18419541
SIM2,BCL2,Repression,21729534
SIM2,CASP3,Activation,21729534
SIRT1,CTNNB1,Repression,22245592
SIRT1,HSF1,Activation,23349863
SIRT1,HSF1,Unknown,19229036
SIRT1,IL1B,Unknown,21245135
SIRT1,PPARG,Repression,15850715
SIRT1,TNF,Unknown,21245135
SLC2A4RG,SLC2A4,Activation,14630949
SMAD2,BCL2,Unknown,24739390
SMAD3,VEGFA,Unknown,11486006
SMAD4,BCL2,Unknown,24739390
SMAD7,HMOX1,Unknown,11018038
SOX6,CTNNB1,Repression,21084391
SP1,ABCA1,Activation,11264984;17887732
SP1,ABCA1,Unknown,10884428
SP1,ADAM10,Activation,21854868
SP1,ADAM17,Activation,22705645
SP1,ADAM17,Unknown,19772640
SP1,APOE,Unknown,11229886
SP1,APP,Activation,15673661
SP1,APP,Unknown,8015372
SP1,BACE1,Activation,21712774;22275252
SP1,BACE1,Unknown,15681800;15857888
SP1,BAX,Unknown,11278953
SP1,BCL2,Unknown,10542244
SP1,CASP3,Unknown,11773055
SP1,CAV1,Unknown,10684646
SP1,CD2AP,Activation,21604172
SP1,DHCR24,Activation,22431021
SP1,DPYSL2,Unknown,15207709
SP1,ESR1,Unknown,12237165;21235772
SP1,IGF1R,Unknown,15345673
SP1,IGF2,Activation,11327698
SP1,IGF2,Unknown,10606246;11336542;9610618
SP1,IL6,Activation,18502099
SP1,INSR,Activation,1311316;16707431
SP1,INSR,Unknown,7983788
SP1,LEP,Activation,18559540
SP1,MAOB,Unknown,11259630;20980443
SP1,MME,Unknown,14510963
SP1,MPO,Activation,17521322;8662930
SP1,MPO,Unknown,12057865
SP1,NOS3,Activation,10713142;12270858;18624763
SP1,NOS3,Unknown,15722551
SP1,NPY,Unknown,2376581
SP1,PLAU,Unknown,10361124
SP1,PRNP,Activation,18990686
SP1,PRNP,Unknown,23131565
SP1,PSEN1,Unknown,10446206
SP1,PTGS2,Activation,15767339
SP1,PTGS2,Repression,15767339
SP1,SOD1,Activation,8921911;9867871
SP1,SOD1,Repression,11724400
SP1,SOD2,Repression,11853549
SP1,SOD2,Unknown,18779124;23500038
SP1,SQSTM1,Unknown,9762895
SP1,SYP,Unknown,12492469
SP1,TF,Unknown,8548503
SP1,TNF,Activation,10688670;10913190
SP1,TNF,Repression,12759366
SP1,VEGFA,Activation,10581162;12429844;15217947;15342781;16540671;16982770;21115498
SP1,VEGFA,Repression,11559575
SP1,VEGFA,Unknown,10816575;11731421;12560084;14647449;18575762;23369005;8910439
SP3,ABCA1,Repression,15922656
SP3,ABCA1,Unknown,10884428
SP3,ACE,Unknown,14679188
SP3,CD2AP,Activation,21604172
SP3,CYP46A1,Unknown,20930312
SP3,MAOB,Unknown,11259630
SP3,NOS3,Activation,14555463
SP3,VEGFA,Unknown,10816575;14647449
SP4,MAOB,Activation,11259630
SPDEF,SQSTM1,Activation,12700667
SPI1,IL1B,Activation,17386941
SPI1,IL1B,Unknown,10801783
SPI1,MME,Unknown,15892171
SPI1,TNF,Unknown,10748079
SREBF1,CAV1,Repression,19808659
SREBF1,HMOX1,Unknown,17452746
SREBF1,LRP1,Repression,20980003
SREBF1,PPARG,Unknown,10409739
SREBF2,ABCA1,Repression,15922656;16901265
SREBF2,LRP1,Repression,16697011;20980003
SREBF2,PPARG,Unknown,10409739
SRF,PLAU,Activation,15514113
STAT1,APP,Unknown,9841227
STAT1,BAX,Unknown,17346710
STAT1,CHAT,Unknown,12425940
STAT1,HMOX1,Activation,19129475
STAT1,IL1B,Activation,17386941
STAT1,IL6,Repression,18616672
STAT1,NOS2,Activation,12586443
STAT1,NOS2,Unknown,16318585
STAT1,PTGS2,Activation,12586443
STAT1,PTGS2,Unknown,10433370;16685393
STAT2,NOS2,Activation,12586443
STAT2,PTGS2,Activation,12586443
STAT3,A2M,Unknown,11466367
STAT3,ABCA1,Unknown,19783654
STAT3,BCL2,Activation,15184887;15805299;18839277;19926637;21435102;22504301
STAT3,BCL2,Repression,22313388
STAT3,BCL2,Unknown,18320073;20043094;20446017;21172343;21344490;21385902
STAT3,HMOX1,Activation,19129475
STAT3,HSPB1,Activation,14715258
STAT3,IL6,Activation,10391682;18765795;20930550;22547075;22927445
STAT3,IL6,Repression,18616672
STAT3,IL6,Unknown,22105366;22363173
STAT3,LEP,Activation,18242580;19492417
STAT3,PTGS2,Activation,20145033
STAT3,PTGS2,Unknown,21172343
STAT3,VEGFA,Unknown,23104276
STAT3,VEGFA,Activation,11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908
STAT3,VEGFA,Repression,17533737;19880237;22313388
STAT3,VEGFA,Unknown,12824281;16540670;16899623;17937859;18184402;18320073;19020709;20043094;21172343;21344490;21731766;25101566
STAT5A,ESR1,Unknown,11731618
STAT5B,ESR1,Unknown,11731618
STAT5B,IGF1,Activation,22419735
STAT6,PTGS2,Activation,17237818
SUGP1,IL1B,Activation,9878621
SUZ12,IGF2,Unknown,23962719
TBP,APP,Unknown,8015372
TBP,BCL2,Repression,11313951
TBP,IL6,Repression,9209275
TBR1,RELN,Unknown,19165920
TCF3,INS,Unknown,10567574;9665477
TCF4,BCL2,Unknown,23671559
TCF4,VEGFA,Activation,15940626
TCF7L2,CTNNB1,Unknown,24317174
TCF7L2,PTGS2,Unknown,11396184
TEAD4,VEGFA,Repression,22761647
TFAP2A,ACHE,Repression,7559515
TFAP2A,APP,Unknown,17651731
TFAP2A,BACE1,Unknown,15059977
TFAP2A,BCL2,Repression,16533807
TFAP2A,HMOX1,Unknown,8016102
TFAP2A,PTGS2,Unknown,16423197
TFAP2A,SOD2,Unknown,23500038
TFAP2A,VEGFA,Activation,9049304
TFAP2A,VEGFA,Unknown,11731421
TFAP2C,ESR1,Activation,11278455;19458056
TFCP2,A2M,Unknown,10455131
TFCP2,GSK3B,Unknown,16973241
TFCP2,TF,Activation,20796026
TFDP1,CAV1,Unknown,10684646
TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
TP53,BAX,Unknown,10559267;11278953;12851404;15988033;19067706;21859835
TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137
TP53,BCL2,Unknown,21859835
TP53,CASP3,Unknown,21859835
TP53,CAV1,Activation,10684646
TP53,CTNNB1,Repression,19411072
TP53,ESR1,Unknown,21655924
TP53,HSF1,Unknown,20180806
TP53,IGF1R,Repression,12444079;17097318
TP53,IGF1R,Unknown,11001824;17600529
TP53,PPARGC1A,Unknown,19139068
TP53,S100B,Activation,15178678
TP53,VEGFA,Activation,16684540
TP53,VEGFA,Repression,11559575
TP63,BAX,Activation,16007146
TP73,BAX,Unknown,19067706
TRAF6,VEGFA,Repression,22326918
TWIST1,BCL2,Unknown,23095743
TWIST1,ESR1,Repression,22056872
UHRF1,PPARG,Repression,22286757
UHRF1,VEGFA,Unknown,17934516
USF1,ABCA1,Activation,11861672
USF1,HMOX1,Activation,15242350
USF1,PTGS2,Repression,18817855
USF2,ABCA1,Activation,11861672
USF2,ATP5F1A,Activation,10434034
USF2,HMOX1,Activation,15242350
USF2,IGF2R,Activation,12857727
USF2,PTGS2,Unknown,12057991
VDR,IL6,Repression,11050002
VHL,IGF1R,Repression,17486080;19509240
VHL,VEGFA,Activation,10804089;7533661;8625303
VHL,VEGFA,Repression,10581162;12539169;12912922;8855222;9370235
VHL,VEGFA,Unknown,10189987;19801654;9572397;9689663
WT1,BCL2,Unknown,12644474
WT1,IGF1,Repression,9076342
WT1,IGF1R,Repression,10499530;12444079
WT1,IGF1R,Unknown,11001824;15345673
WT1,IGF2,Repression,1323141;7535092;8634146
WT1,IGF2,Unknown,10606246
WT1,VEGFA,Activation,20871039
WT1,VEGFA,Unknown,16572586;17127464
WWTR1,BAX,Activation,22470139
XBP1,ESR1,Activation,15882996
XBP1,IL6,Unknown,16931790
XBP1,NOS2,Unknown,20637858
XBP1,PRNP,Unknown,23737521
XBP1,SOD2,Unknown,17192397
XBP1,VEGFA,Unknown,20824063
YY1,CCR5,Repression,12571248;15737629
YY1,IL1B,Unknown,22467534
YY1,NOS2,Unknown,20430007
YY1,TF,Unknown,8548503
ZBTB16,BCL2,Repression,14769944
ZFP36,IL6,Repression,21656745
ZFP36,VEGFA,Repression,21507959;21656745
ZFP36L1,VEGFA,Repression,19801654
ZMYND11,IL6,Activation,19379743
ZNF202,ABCA1,Repression,15922656
ZNF24,CTNNB1,Activation,24224020
ZNF24,VEGFA,Repression,20510677;23212515
ZNF300,IL6,Activation,21777376
ZNRD1,BCL2,Activation,16373708;16609701
